GroundArthID,PitfallID,TaxonLevel,Taxon,Number,TotalMass,Notes,TaxonID
748,97,family,Corinnidae,1,1.6,NA,871519
749,97,genus,Vonones,1,51.3,NA,1012885
750,97,genus,Castianeira,1,30.6,NA,871833
751,97,genus,Platydracus,1,370.1,NA,8
752,97,genus,Ceuthophilus,1,274.3,NA,657660
753,97,species,Narceus americanus,1,4078.6,NA,569659
754,98,order,Diptera,1,0.2,NA,118831
755,98,family,Staphylinidae,1,0.6,NA,113265
756,98,species,Brachyponera chinensis,7,9.5,NA,11
758,98,species,Armadillidium nasatum,2,42.6,NA,594387
759,98,genus,Platydracus,1,332.1,NA,8
760,99,order,Collembola,2,1.2,NA,99237
761,99,class,Arachnida,1,0.2,NA,1117840
762,99,family,Gryllidae,2,2.6,NA,102281
763,99,species,Brachyponera chinensis,6,9.3,NA,11
764,99,species,Armadillidium nasatum,7,168.6,NA,594387
765,99,family,Lycosidae,1,87.6,NA,847731
766,99,order,Callipodida,2,644.8,NA,568965
767,99,order,Diptera,1,0.3,NA,118831
768,100,order,Collembola,5,1.3,NA,99237
769,100,family,Gryllidae,2,1.1,NA,102281
770,100,order,Diptera,3,3.9,NA,118831
771,100,species,Brachyponera chinensis,15,23.2,NA,11
772,100,class,Diplopoda,1,0.1,NA,154409
774,100,species,Armadillidium nasatum,11,443.2,NA,594387
775,100,genus,Vonones,1,46.6,NA,1012885
776,100,family,Lycosidae,1,51.2,NA,847731
777,100,genus,Ceuthophilus,1,258.3,NA,657660
778,100,order,Callipodida,1,210.1,NA,568965
779,104,order,Collembola,11,4.2,NA,99237
780,104,genus,Crematogaster,1,1.2,NA,574052
781,104,species,Brachyponera chinensis,5,8.6,NA,11
782,104,subfamily,Cryptocephalinae,1,4.4,NA,678807
783,104,family,Formicidae,1,1.3,NA,154193
784,104,family,Dolichopodidae,1,3,NA,136824
785,104,subfamily,Scolytinae,2,2.5,NA,678830
786,104,species,Armadillidium nasatum,3,53.3,NA,594387
787,104,family,Machilidae,1,20.2,NA,99225
788,104,genus,Ceuthophilus,1,886.9,NA,657660
789,101,order,Collembola,4,2.5,NA,99237
790,101,family,Curculionidae,1,0.8,NA,114666
791,101,family,Gryllidae,2,6.6,NA,102281
792,101,species,Armadillidium nasatum,4,102.6,NA,594387
793,101,species,Brachyponera chinensis,43,57.7,NA,11
794,101,order,Polydesmida,1,51.1,NA,154416
795,101,family,Carabidae,2,415.1,NA,109234
796,101,genus,Ceuthophilus,2,1086.6,NA,657660
797,102,order,Diptera,1,0.4,NA,118831
798,102,family,Curculionidae,1,3,NA,114666
799,102,species,Brachyponera chinensis,15,22.4,NA,11
800,102,species,Armadillidium nasatum,23,518.8,NA,594387
802,102,family,Machilidae,1,40,NA,99225
803,102,family,Carabidae,1,267.8,NA,109234
804,102,genus,Ceuthophilus,3,1635.9,NA,657660
805,103,order,Collembola,1,0.6,NA,99237
806,103,family,Gryllidae,1,1,NA,102281
807,103,species,Brachyponera chinensis,11,16.1,NA,11
810,103,order,Polydesmida,1,40.9,NA,154416
811,103,genus,Ceuthophilus,6,3595,NA,657660
812,105,family,Machilidae,3,50.2,NA,99225
813,105,family,Gryllidae,1,4,NA,102281
815,105,genus,Ceuthophilus,2,1730,NA,657660
817,106,order,Diptera,1,0.4,NA,118831
818,106,genus,Forelius,3,1.7,NA,573923
819,106,genus,Tapinoma,2,1.2,NA,154243
820,106,family,Staphylinidae,8,3.1,NA,113265
822,106,family,Corinnidae,2,1.5,NA,871519
823,106,species,Brachyponera chinensis,23,24.2,NA,11
824,106,family,Gryllidae,9,17.2,NA,102281
825,106,species,Armadillidium vulgare,34,1104.7,NA,93250
826,106,family,Carcinophoridae,1,24.5,NA,102460
827,106,class,Chilopoda,1,29.6,NA,154400
828,106,order,Hymenoptera,1,9.1,NA,152741
830,106,family,Carabidae,2,381.6,NA,109234
831,107,family,Staphylinidae,1,0.1,NA,113265
832,107,family,Drosophilidae,1,1.5,NA,146185
833,107,family,Tetragnathidae,1,0.3,NA,847764
834,107,species,Porcellio scaber,13,253.7,NA,93269
835,107,genus,Tetramorium,3,2.2,NA,154245
836,107,species,Brachyponera chinensis,2,2.2,NA,11
837,107,family,Corinnidae,1,5.6,NA,871519
838,107,family,Gryllidae,7,13,NA,102281
839,107,species,Armadillidium vulgare,27,1135.8,NA,93250
840,107,order,Diptera,1,0.4,NA,118831
841,107,species,Apheloria tigana,2,1345.8,NA,570770
842,108,order,Diptera,1,12.1,NA,118831
843,108,family,Drosophilidae,2,5.3,NA,146185
844,108,species,Brachyponera chinensis,9,13.9,NA,11
845,108,species,Porcellio scaber,2,51.2,NA,93269
846,108,genus,Armadillidium,1,0.3,juvenile,93249
847,108,species,Armadillidium nasatum,44,678.8,NA,594387
848,108,species,Armadillidium vulgare,38,1142.3,NA,93250
850,109,order,Collembola,3,0.4,NA,99237
851,109,order,Diptera,2,0.8,NA,118831
852,109,species,Armadillidium nasatum,2,54,NA,594387
855,109,species,Brachyponera chinensis,1,1.1,winged adult,11
856,109,species,Brachyponera chinensis,22,29.8,NA,11
857,110,order,Collembola,1,0.1,NA,99237
858,110,order,Diptera,2,3.5,NA,118831
859,110,subfamily,Scolytinae,1,0.6,NA,678830
860,110,species,Porcellio scaber,1,53,NA,93269
861,110,family,Corinnidae,1,0.9,NA,871519
863,110,species,Brachyponera chinensis,1,1.2,winged adult,11
864,110,species,Brachyponera chinensis,3,4.5,NA,11
865,110,species,Narceus americanus,1,609.8,NA,569659
866,111,order,Collembola,8,3.9,NA,99237
867,111,order,Diptera,2,0.5,NA,118831
868,111,family,Gryllidae,1,4.3,NA,102281
869,111,species,Armadillidium nasatum,5,107.9,NA,594387
870,111,species,Brachyponera chinensis,17,26.5,NA,11
871,111,genus,Ceuthophilus,3,3140.6,NA,657660
872,111,species,Apheloria tigana,1,1045.8,NA,570770
873,112,order,Collembola,3,3.8,NA,99237
874,112,order,Diptera,2,1,NA,118831
875,112,species,Brachyponera chinensis,9,13.7,NA,11
876,112,family,Scarabaeidae,1,22.5,NA,114493
877,112,family,Carabidae,2,440,NA,109234
878,112,family,Corinnidae,1,0.9,NA,871519
879,112,order,Polydesmida,1,51.5,NA,154416
880,112,genus,Ceuthophilus,3,1321.5,NA,657660
881,112,species,Armadillidium nasatum,17,427.9,NA,594387
882,112,family,Gryllidae,1,2.2,NA,102281
883,113,order,Collembola,3,3.4,NA,99237
884,113,order,Diptera,2,2.9,NA,118831
885,113,order,Lepidoptera,1,3.5,NA,117232
886,113,species,Brachyponera chinensis,1,1.7,NA,11
887,113,order,Blattodea,1,14.2,NA,914219
888,113,family,Scarabaeidae,3,47.8,NA,114493
889,113,family,Carabidae,2,879.9,NA,109234
890,113,genus,Ceuthophilus,4,2341.1,NA,657660
891,114,order,Diptera,1,0.9,NA,118831
892,114,order,Collembola,1,1.6,NA,99237
893,114,family,Machilidae,1,2.7,NA,99225
894,114,species,Brachyponera chinensis,5,8.1,NA,11
895,114,species,Armadillidium nasatum,2,59.2,NA,594387
896,114,class,Chilopoda,1,42.6,NA,154400
897,114,class,Myriapoda,1,23.4,NA,563885
898,114,genus,Gryllus,1,819.9,NA,657701
899,114,genus,Ceuthophilus,4,3231,NA,657660
900,115,order,Collembola,2,2,NA,99237
901,115,family,Gryllidae,1,0.4,NA,102281
902,115,subfamily,Scolytinae,1,0.5,NA,678830
903,115,family,Machilidae,1,2.3,NA,99225
904,115,species,Brachyponera chinensis,1,1.6,NA,11
905,115,family,Scarabaeidae,1,10.3,NA,114493
907,115,family,Lycosidae,1,49.7,NA,847731
908,115,genus,Ceuthophilus,3,2773.9,NA,657660
909,116,family,Gryllidae,3,9.9,NA,102281
911,116,species,Brachyponera chinensis,9,9.2,NA,11
912,116,species,Armadillidium vulgare,22,851,NA,93250
913,116,family,Carabidae,2,430.2,NA,109234
915,116,species,Narceus americanus,1,5507.8,NA,569659
916,117,order,Hymenoptera,1,0.1,NA,152741
917,117,order,Araneae,1,0,too damaged for ID,82732
918,117,order,Coleoptera,1,0,too small for ID,109216
919,117,order,Diptera,1,1.1,NA,118831
921,117,order,Polydesmida,1,42.9,NA,154416
922,117,species,Brachyponera chinensis,2,3,NA,11
923,117,genus,Solenopsis,2,0.5,NA,154237
924,117,family,Formicidae,2,1.9,missing antennae,154193
925,117,family,Gryllidae,3,16.8,NA,102281
926,117,family,Carcinophoridae,1,27.1,NA,102460
927,117,species,Apheloria tigana,1,746.2,NA,570770
928,117,species,Armadillidium vulgare,17,569.4,NA,93250
929,118,order,Hymenoptera,1,0,NA,152741
930,118,species,Brachyponera chinensis,11,12.9,NA,11
931,118,species,Armadillidium nasatum,8,134.3,NA,594387
932,118,species,Armadillidium vulgare,13,450.9,NA,93250
935,119,family,Corinnidae,1,2,NA,871519
936,119,species,Brachyponera chinensis,11,15.4,NA,11
938,120,species,Porcellio scaber,1,39.8,NA,93269
939,120,species,Brachyponera chinensis,3,4.9,NA,11
940,121,order,Collembola,90,4,NA,99237
941,121,order,Diptera,1,0.5,NA,118831
942,121,family,Gryllidae,3,5.9,NA,102281
943,121,family,Staphylinidae,8,3.4,NA,113265
944,121,order,Hymenoptera,1,2.7,sawfly larva,152741
945,121,genus,Tetramorium,1,1.2,NA,154245
946,121,species,Armadillidium nasatum,1,46.6,NA,594387
948,121,order,Polydesmida,1,45.9,NA,154416
949,121,order,Callipodida,1,273.8,NA,568965
950,121,class,Myriapoda,1,2.4,NA,563885
951,121,family,Lycosidae,1,19.2,NA,847731
952,121,genus,Vonones,4,153.4,NA,1012885
953,121,genus,Ceuthophilus,1,436.2,NA,657660
954,123,order,Collembola,29,16.9,NA,99237
955,123,order,Diptera,4,3.8,NA,118831
956,123,family,Gryllidae,1,1.3,NA,102281
957,123,species,Brachyponera chinensis,5,7.1,NA,11
961,122,order,Collembola,3,1.1,NA,99237
962,122,order,Isopoda,1,0.9,NA,92120
963,122,order,Diptera,1,0.4,NA,118831
964,122,family,Gryllidae,3,10.6,NA,102281
965,122,genus,Tetramorium,4,2.7,NA,154245
966,122,family,Lycosidae,2,117.3,NA,847731
967,122,genus,Ceuthophilus,4,1754.6,NA,657660
968,124,order,Collembola,7,3.7,NA,99237
969,124,family,Stratiomyidae,1,2.4,larva,130150
970,124,family,Curculionidae,1,4.3,NA,114666
971,124,species,Brachyponera chinensis,1,1.1,NA,11
972,124,species,Armadillidium nasatum,5,132.6,NA,594387
973,124,order,Diptera,1,0.6,NA,118831
974,124,family,Lycosidae,2,91.7,NA,847731
975,124,genus,Ceuthophilus,1,998.6,NA,657660
976,124,species,Narceus americanus,1,2252.8,NA,569659
977,125,order,Collembola,13,5.5,NA,99237
978,125,order,Diptera,2,2.6,NA,118831
979,125,family,Gryllidae,3,3.7,NA,102281
980,125,species,Brachyponera chinensis,3,3.9,NA,11
981,125,genus,Vonones,1,36.8,NA,1012885
982,125,family,Carabidae,2,1284.5,NA,109234
983,125,genus,Ceuthophilus,7,4843.4,NA,657660
984,126,order,Diptera,4,2.9,NA,118831
985,126,species,Armadillidium vulgare,1,37,NA,93250
986,126,order,Polydesmida,1,35.9,NA,154416
987,127,class,Diplopoda,1,5.2,NA,154409
988,127,species,Brachyponera chinensis,1,1.6,NA,11
989,127,species,Armadillidium nasatum,8,269.3,NA,594387
990,127,species,Armadillidium vulgare,15,560.9,NA,93250
993,127,genus,Tetramorium,5,2.2,NA,154245
994,127,genus,Forelius,7,2.8,NA,573923
995,128,genus,Armadillidium,3,1.6,juveniles,93249
996,128,species,Armadillidium vulgare,2,65.1,NA,93250
997,128,family,Corinnidae,2,2.9,NA,871519
998,128,species,Armadillidium nasatum,3,56.5,NA,594387
1002,128,species,Brachyponera chinensis,19,25.2,NA,11
1004,129,order,Diptera,4,2.6,NA,118831
1005,129,order,Collembola,4,0.3,NA,99237
1006,129,order,Polydesmida,1,48.1,NA,154416
1007,129,order,Araneae,1,0,damaged,82732
1008,129,genus,Armadillidium,18,7.1,juveniles,93249
1009,129,species,Porcellio scaber,15,150.4,NA,93269
1010,129,species,Armadillidium nasatum,38,593.2,NA,594387
1011,129,species,Brachyponera chinensis,22,34,NA,11
1012,129,species,Armadillidium vulgare,1,26.1,NA,93250
1014,130,genus,Crematogaster,2,1.4,NA,574052
1015,130,species,Brachyponera chinensis,2,3.1,NA,11
1018,130,family,Gryllidae,1,3.3,NA,102281
1019,130,genus,Armadillidium,6,2.8,juveniles,93249
1020,130,species,Porcellio scaber,11,65,NA,93269
1021,130,species,Armadillidium nasatum,3,51.5,NA,594387
1022,130,species,Armadillidium vulgare,7,252.6,NA,93250
1023,131,order,Collembola,17,3.4,NA,99237
1024,131,order,Blattodea,1,35.9,NA,914219
1025,131,family,Staphylinidae,7,2.1,NA,113265
1026,131,family,Gryllidae,4,32.4,NA,102281
1027,131,species,Armadillidium nasatum,1,44,NA,594387
1028,131,species,Brachyponera chinensis,4,7,NA,11
1030,131,order,Polydesmida,2,160.5,NA,154416
1031,131,species,Narceus americanus,1,782.7,NA,569659
1032,131,class,Diplopoda,1,2.9,NA,154409
1033,131,family,Carabidae,2,580.5,NA,109234
1034,131,genus,Tetramorium,1,0.9,NA,154245
1035,131,order,Opiliones,1,3.1,NA,82753
1037,132,order,Diptera,3,1.7,NA,118831
1038,132,family,Gnaphosidae,1,1.4,NA,185556
1039,132,genus,Tetramorium,3,4.1,NA,154245
1040,132,family,Lycosidae,1,92.6,NA,847731
1041,132,order,Callipodida,2,626.1,NA,568965
1042,132,genus,Ceuthophilus,3,2352.2,NA,657660
1043,133,order,Collembola,11,7.2,NA,99237
1044,133,order,Diptera,8,10.1,NA,118831
1045,133,family,Formicidae,1,0.4,damaged,154193
1047,133,family,Corinnidae,1,1.7,NA,871519
1048,133,species,Brachyponera chinensis,7,10.4,NA,11
1050,133,order,Blattodea,2,41.8,NA,914219
1052,133,family,Lycosidae,1,53.3,NA,847731
1054,133,family,Gryllidae,1,0.3,NA,102281
1055,134,order,Collembola,10,1.4,NA,99237
1056,134,family,Lycosidae,1,9.3,NA,847731
1058,134,species,Brachyponera chinensis,6,8.3,1 winged adult,11
1059,134,species,Armadillidium nasatum,2,34,1 juvenile,594387
1060,134,family,Gryllidae,2,8.8,NA,102281
1061,134,genus,Ceuthophilus,2,1973.1,NA,657660
1062,135,order,Collembola,16,4.4,NA,99237
1062,135,order,Diptera,2,0.2,NA,118831
1063,135,family,Staphylinidae,3,1.1,NA,113265
1064,135,order,Diplopoda,3,5.9,NA,154409
1065,135,family,Corinnidae,1,0.9,NA,871519
1067,135,family,Lycosidae,1,36,NA,847731
1068,135,order,Polydesmida,1,53.7,NA,154416
1069,135,species,Narceus americanus,1,1737.5,NA,569659
1070,135,species,Brachyponera chinensis,9,11.7,NA,11
1071,135,genus,Ceuthophilus,2,1553.3,NA,657660
1072,135,family,Gryllidae,15,47.4,NA,102281
1073,136,order,Polydesmida,1,42.7,NA,154416
1076,136,family,Gryllidae,3,266.1,NA,102281
1077,137,species,Porcellio scaber,2,80.3,NA,93269
1079,137,genus,Tetramorium,8,4.1,NA,154245
1080,137,subphylum,Hexapoda,1,0.3,NA,563886
1081,137,order,Diptera,1,0.3,NA,118831
1083,137,family,Gryllidae,4,2.3,NA,102281
1084,137,species,Armadillidium vulgare,38,1293.4,NA,93250
1085,137,species,Armadillidium nasatum,10,393.8,NA,594387
1086,138,order,Collembola,6,1.6,NA,99237
1087,138,genus,Armadillidium,22,15,juvenile,93249
1088,138,order,Diptera,3,6.1,NA,118831
1089,138,species,Phrurotimpus alarius,1,1.5,NA,887078
1090,138,species,Armadillidium nasatum,9,238.4,NA,594387
1092,138,class,Diplopoda,1,3.3,NA,154409
1093,138,species,Armadillidium vulgare,1,32.1,NA,93250
1094,138,genus,Castianeira,2,51.5,NA,871833
1098,138,species,Brachyponera chinensis,35,49.7,NA,11
1099,139,order,Diplopoda,1,20.8,NA,154409
1100,139,genus,Armadillidium,24,8,juvenile,93249
1101,139,genus,Armadillidium,41,792.8,NA,93249
1102,139,species,Porcellio scaber,37,733.1,NA,93269
1104,139,species,Brachyponera chinensis,57,80.1,NA,11
1108,140,family,Carabidae,1,192.9,NA,109234
1109,140,species,Brachyponera chinensis,6,8.5,NA,11
1110,140,species,Porcellio scaber,77,137.6,juvenile,93269
1111,140,species,Porcellio scaber,9,217,NA,93269
1112,140,genus,Armadillidium,3,0.7,juvenile,93249
1113,140,genus,Armadillidium,60,1419.1,NA,93249
1114,140,genus,Crematogaster,1,0.4,NA,574052
1116,140,family,Corinnidae,1,1.7,NA,871519
1117,141,order,Diptera,1,0.3,NA,118831
1118,141,order,Collembola,2,0.4,NA,99237
1119,141,species,Narceus americanus,1,189.6,NA,569659
1120,141,family,Gryllidae,1,5.8,NA,102281
1121,141,species,Brachyponera chinensis,22,38.1,NA,11
1122,142,family,Machilidae,1,3.4,NA,99225
1123,142,order,Collembola,1,0,NA,99237
1125,142,family,Lycosidae,1,61.4,NA,847731
1128,142,species,Brachyponera chinensis,8,11.7,NA,11
1129,143,order,Collembola,2,0.6,NA,99237
1131,143,order,Diptera,2,0.3,NA,118831
1133,143,species,Brachyponera chinensis,9,16.4,NA,11
1134,144,family,Lycosidae,1,59.1,NA,847731
1135,144,order,Callipodida,1,308.6,NA,568965
1136,144,species,Apheloria tigana,1,1157.1,NA,570770
1138,144,species,Brachyponera chinensis,27,45.9,NA,11
1139,144,order,Collembola,1,0.1,NA,99237
1140,145,species,Narceus americanus,2,2287,NA,569659
1141,145,genus,Castianeira,1,26.6,NA,871833
1142,145,species,Brachyponera chinensis,20,31.5,NA,11
1143,145,order,Hymenoptera,1,0,NA,152741
1144,146,order,Diptera,4,1.7,NA,118831
1145,146,order,Collembola,3,0.2,NA,99237
1147,146,family,Gryllidae,2,10.2,NA,102281
1148,146,family,Lycosidae,3,149.9,NA,847731
1149,146,species,Brachyponera chinensis,12,20.3,NA,11
1150,147,order,Diptera,5,13.4,NA,118831
1151,147,family,Scarabaeidae,1,25.5,NA,114493
1152,147,species,Brachyponera chinensis,7,12.9,NA,11
1153,148,species,Brachyponera chinensis,4,8.5,NA,11
1155,148,order,Collembola,5,1.7,NA,99237
1157,148,genus,Gryllus,1,718.2,NA,657701
1158,149,order,Diptera,1,0.8,NA,118831
1159,149,order,Collembola,2,0,NA,99237
1160,149,order,Polydesmida,2,112.3,NA,154416
1161,149,family,Lycosidae,1,34,NA,847731
1162,149,species,Brachyponera chinensis,12,19.4,NA,11
1164,150,order,Diptera,1,1.4,NA,118831
1165,150,genus,Armadillidium,1,1.1,NA,93249
1167,150,species,Brachyponera chinensis,25,39,NA,11
1168,150,order,Hymenoptera,1,0.1,NA,152741
1170,151,species,Armadillidium nasatum,2,67.8,NA,594387
1172,151,order,Diptera,1,38.5,NA,118831
1175,151,family,Lycosidae,2,92.2,NA,847731
1176,151,family,Gryllidae,3,17.7,NA,102281
1177,151,genus,Ceuthophilus,2,529.5,NA,657660
1178,151,family,Carabidae,1,254.7,NA,109234
1179,152,order,Diptera,4,2.6,NA,118831
1180,152,genus,Vonones,3,124.5,NA,1012885
1181,152,family,Gryllidae,7,48.9,NA,102281
1182,152,family,Lycosidae,1,54,NA,847731
1183,152,order,Blattodea,2,171.8,NA,914219
1184,152,species,Narceus americanus,1,2439.3,NA,569659
1185,152,order,Callipodida,1,341.7,NA,568965
1186,152,order,Collembola,1,0.3,NA,99237
1188,152,genus,Tetramorium,3,6,NA,154245
1189,153,species,Armadillidium nasatum,6,90.6,NA,594387
1190,153,species,Brachyponera chinensis,7,10.3,NA,11
1191,153,family,Lycosidae,1,20,NA,847731
1192,153,order,Diptera,2,1.9,NA,118831
1193,153,order,Blattodea,1,27.2,NA,914219
1194,153,family,Machilidae,3,11.7,NA,99225
1196,153,genus,Vonones,1,41.4,NA,1012885
1197,153,family,Carabidae,2,935.3,NA,109234
1198,153,genus,Ceuthophilus,6,1290.4,NA,657660
1200,153,family,Staphylinidae,1,0.4,NA,113265
1202,154,genus,Armadillidium,3,42.8,NA,93249
1203,154,family,Gryllidae,4,31.3,NA,102281
1204,154,genus,Ceuthophilus,2,110.5,NA,657660
1205,154,order,Spirobolida,1,2.2,NA,154419
1206,154,species,Narceus americanus,1,3098.3,NA,569659
1207,154,order,Callipodida,1,287.4,NA,568965
1208,154,order,Lepidoptera,1,143.3,NA,117232
1209,154,order,Polydesmida,2,8.5,NA,154416
1210,154,species,Brachyponera chinensis,40,58.1,NA,11
1211,155,genus,Armadillidium,11,218.5,NA,93249
1212,155,order,Polydesmida,1,48.2,NA,154416
1213,155,order,Spirobolida,1,3.1,NA,154419
1214,155,family,Gryllidae,6,22.8,NA,102281
1215,155,family,Lycosidae,1,66.7,NA,847731
1216,155,genus,Ceuthophilus,2,1256,NA,657660
1217,155,species,Apheloria tigana,1,1102.4,NA,570770
1218,155,species,Narceus americanus,1,2670,NA,569659
1219,155,species,Brachyponera chinensis,65,85.1,NA,11
1220,156,order,Diptera,6,6.4,NA,118831
1221,156,species,Armadillidium nasatum,1,28.9,NA,594387
1222,156,species,Brachyponera chinensis,4,6.1,NA,11
1223,156,order,Collembola,1,1.4,NA,99237
1224,156,family,Carabidae,1,313.1,NA,109234
1225,156,family,Lycosidae,1,34,NA,847731
1226,157,family,Lycosidae,1,34.3,NA,847731
1227,157,order,Collembola,1,1.7,NA,99237
1228,157,family,Machilidae,1,10.8,NA,99225
1229,157,order,Diptera,1,1.4,NA,118831
1230,157,genus,Armadillidium,1,1.1,NA,93249
1231,157,family,Scarabaeidae,1,8.9,NA,114493
1232,157,genus,Tetramorium,1,1.3,NA,154245
1233,158,order,Collembola,1,1.6,NA,99237
1234,158,species,Brachyponera chinensis,4,5.6,NA,11
1235,158,order,Diptera,1,1.3,NA,118831
1236,158,genus,Ceuthophilus,2,1388.6,NA,657660
1237,158,order,Polydesmida,1,52.4,NA,154416
1238,158,order,Callipodida,1,88.2,NA,568965
1239,158,order,Spirobolida,1,30.5,NA,154419
1240,158,genus,Armadillidium,8,115.4,NA,93249
1241,159,order,Polydesmida,2,7.6,NA,154416
1242,159,order,Diptera,2,0.6,NA,118831
1243,159,family,Gryllidae,3,31.9,NA,102281
1244,159,genus,Armadillidium,6,68.9,NA,93249
1245,159,species,Brachyponera chinensis,19,29.3,NA,11
1246,159,order,Pseudoscorpiones,1,0.1,NA,690741
1247,159,class,Arachnida,1,0.1,NA,1117840
1248,160,order,Diptera,2,2.1,NA,118831
1249,160,genus,Armadillidium,4,135.8,NA,93249
1250,160,genus,Platydracus,1,317.3,NA,8
1251,160,genus,Ceuthophilus,1,706.2,NA,657660
1252,160,species,Narceus americanus,1,1318.9,NA,569659
1253,160,family,Lycosidae,1,68.7,NA,847731
1254,160,family,Gryllidae,3,7.7,NA,102281
1255,160,order,Polydesmida,2,94.8,NA,154416
1256,160,species,Brachyponera chinensis,34,50.3,NA,11
1257,161,family,Stratiomyidae,1,0.7,NA,130150
1258,161,genus,Armadillidium,6,121.2,NA,93249
1259,161,genus,Ceuthophilus,5,3609.2,NA,657660
1260,161,species,Brachyponera chinensis,11,15.4,NA,11
1261,162,order,Diptera,2,0.6,NA,118831
1262,162,order,Arachnida,1,0,NA,1117840
1263,162,order,Collembola,5,2.4,NA,99237
1265,162,genus,Ceuthophilus,2,400.1,NA,657660
1266,162,family,Lycosidae,2,104.1,NA,847731
1267,162,family,Staphylinidae,1,0.6,NA,113265
1268,162,species,Brachyponera chinensis,14,22,NA,11
1269,162,genus,Armadillidium,16,298.5,NA,93249
1271,163,family,Carabidae,3,750.8,NA,109234
1272,163,order,Polydesmida,2,125.1,NA,154416
1273,163,genus,Armadillidium,1,14.3,NA,93249
1276,163,family,Gryllidae,2,4.8,NA,102281
1277,163,family,Machilidae,1,4.7,NA,99225
1278,163,genus,Ceuthophilus,5,4139,NA,657660
1279,163,species,Brachyponera chinensis,7,9.6,NA,11
1280,164,genus,Armadillidium,1,33.5,NA,93249
1282,164,family,Carabidae,1,225,NA,109234
1283,164,genus,Ceuthophilus,4,2438.4,NA,657660
1284,164,species,Brachyponera chinensis,9,13.7,NA,11
1285,164,family,Gnaphosidae,1,0.5,NA,185556
1286,165,family,Machilidae,2,6.1,NA,99225
1287,165,order,Collembola,2,2.3,NA,99237
1288,165,species,Brachyponera chinensis,3,4.5,NA,11
1289,165,genus,Armadillidium,7,133.9,NA,93249
1291,165,family,Gryllidae,1,9.3,NA,102281
1292,165,genus,Ceuthophilus,3,3319.8,NA,657660
1293,165,order,Diptera,1,0.7,NA,118831
1294,166,order,Diptera,5,7.7,NA,118831
1295,166,order,Collembola,3,2.1,NA,99237
1296,166,family,Lycosidae,1,67.9,NA,847731
1298,166,order,Polydesmida,2,64.5,NA,154416
1299,166,genus,Armadillidium,7,149.5,NA,93249
1300,166,species,Brachyponera chinensis,7,10.4,NA,11
1301,167,order,Collembola,6,1.8,NA,99237
1302,167,order,Diptera,1,0.8,NA,118831
1304,167,family,Carabidae,2,521.8,NA,109234
1305,167,family,Gryllidae,1,1.3,NA,102281
1306,167,family,Lycosidae,1,83,NA,847731
1307,167,genus,Armadillidium,8,117.8,NA,93249
1308,167,genus,Ceuthophilus,3,1724.7,NA,657660
1309,167,species,Brachyponera chinensis,8,11.2,NA,11
1310,168,order,Diptera,2,0.2,NA,118831
1311,168,family,Gryllidae,1,1.1,NA,102281
1313,168,species,Brachyponera chinensis,2,2.6,NA,11
1314,168,family,Lycosidae,2,144.3,NA,847731
1315,168,family,Scarabaeidae,1,19.7,NA,114493
1316,168,family,Carabidae,1,241.8,NA,109234
1317,168,genus,Ceuthophilus,8,7618.5,NA,657660
1318,168,family,Machilidae,1,4.6,NA,99225
1319,169,order,Diptera,2,9.3,NA,118831
1320,169,family,Machilidae,1,3.4,NA,99225
1321,169,order,Collembola,11,7.3,NA,99237
1322,169,order,Blattodea,1,18.7,NA,914219
1323,169,family,Carabidae,1,269.5,NA,109234
1324,169,order,Polydesmida,1,33.4,NA,154416
1325,169,family,Lycosidae,1,59.4,NA,847731
1326,169,species,Brachyponera chinensis,4,5.1,NA,11
1327,169,genus,Ceuthophilus,2,1050.2,NA,657660
1328,170,family,Lycosidae,1,67.8,NA,847731
1329,170,order,Diptera,1,1.5,NA,118831
1330,170,class,Diplopoda,1,5.8,NA,154409
1331,170,species,Brachyponera chinensis,2,3.2,NA,11
1332,170,order,Collembola,7,5.7,NA,99237
1333,170,genus,Ceuthophilus,2,2172.5,NA,657660
1334,171,family,Cydnidae,1,21,NA,108550
1335,171,genus,Armadillidium,1,2.5,NA,93249
1336,171,order,Diptera,1,1.8,NA,118831
1338,171,species,Brachyponera chinensis,23,28.3,NA,11
1339,171,family,Gryllidae,11,778.1,NA,102281
1340,171,species,Apheloria tigana,4,3300.6,NA,570770
1341,172,family,Staphylinidae,4,1.6,NA,113265
1342,172,order,Diptera,2,1.7,NA,118831
1343,172,family,Porcellionidae,4,12.6,NA,331670
1345,172,family,Carcinophoridae,1,30.7,NA,102460
1346,172,species,Brachyponera chinensis,7,9.6,NA,11
1347,172,genus,Armadillidium,7,262.5,NA,93249
1348,172,species,Apheloria tigana,3,1932.4,NA,570770
1349,172,family,Gryllidae,82,3138.2,NA,102281
1350,172,genus,Tetramorium,2,2.2,NA,154245
1351,173,order,Hymenoptera,1,6.2,NA,152741
1352,173,species,Brachyponera chinensis,7,9.9,NA,11
1353,173,genus,Armadillidium,14,404.7,NA,93249
1357,174,order,Spirobolida,1,6.3,NA,154419
1358,174,order,Polydesmida,1,10.9,NA,154416
1359,174,family,Porcellionidae,1,51,NA,331670
1360,174,genus,Armadillidium,6,53.4,NA,93249
1361,174,order,Diptera,1,0,NA,118831
1362,174,species,Brachyponera chinensis,42,54.5,NA,11
1363,174,subfamily,Scolytinae,1,0,NA,678830
