circles,euclideanDistance,jaccardDissimilarity,canopyCover,distanceToRoad,geographicDistance,forest_1km
JMNP1_NCSU2,24.545418196463224,0.7727272727272727,0.09,0.13673695003810646,40.60767804892718,0.71833588
JMNP1_NCSU3,20.55296523315441,0.65,0.1,0.14622456721069083,40.73255185561587,0.71833588
JMNP1_NCSU9,25.474323169534788,0.6086956521739131,0.07,0.11858260018893466,40.690175080131745,0.71833588
JMNP1_UNC13,26.06767033705272,0.6956521739130435,0.16,0.1311735640517185,9.090485685570046,0.650078344
JMNP1_UNC14,22.537073338120987,0.6666666666666667,0.13,0.13659476243379504,8.983491657846109,0.650078344
JMNP1_UNC3,28.972336166911788,0.875,0.08,0.12567267206179059,9.15749479496549,0.650078344
JMNP1_UNC4,28.9446777228065,0.72,0.34,0.14273588848145966,9.152821702850284,0.650078344
JMNP1_UNC8,21.958056549650408,0.6818181818181819,0.08,0.152830904091276,9.038754964523022,0.650078344
JMNP2_JMNP3,17.718332729661334,0.6875,0.02,0.06446424401158785,0.1513260352271777,0
JMNP2_JMNP5,22.36899820467881,0.6875,0.1,0.05844984608131901,0.061076828494453304,0
JMNP2_JMNP8,17.130297323955073,0.5333333333333333,0.02,0.12157038190527555,0.3268351160532361,0
JMNP2_NCBG1,21.924389208290666,0.6470588235294117,0.08,0.07561446276373544,10.153314429551564,0.29941065099999997
JMNP2_NCBG4,18.912261022396596,0.6153846153846154,0,0.15354014683398162,10.301514464793012,0.29941065099999997
JMNP2_NCBG5,21.020330705675793,0.7,0.01,0.06811755762703708,10.353415598165222,0.29941065099999997
JMNP2_NCBG6,24.66290369986972,0.75,0.04,0.03553689566226775,10.395983789894565,0.29941065099999997
JMNP2_NCBG8,22.695572021873122,0.7058823529411764,0.02,0.0016480473962848237,10.274800152466993,0.29941065099999997
JMNP2_NCSU10,17.672518854398277,0.7142857142857143,0.04,0.032185696539179104,41.257079935862905,0.71833588
JMNP2_NCSU11,20.853973980465202,0.8666666666666667,0.02,9.499574726936828e-4,41.223304049501536,0.71833588
JMNP2_NCSU2,24.6626657477545,0.8823529411764706,0.07,0.05723622605286732,40.51607419765827,0.71833588
JMNP2_NCSU3,21.664256736025877,0.8125,0.08,0.06672384322545168,40.64092059547115,0.71833588
JMNP2_NCSU9,27.24334540551307,0.8571428571428572,0.05,0.03908187620369551,40.598800237943266,0.71833588
JMNP2_UNC13,20.963109172982424,0.625,0.14,0.05167284006647934,9.057030802026926,0.650078344
JMNP2_UNC14,22.531891573613233,0.736842105263158,0.15,0.0570940384485559,8.949218015394225,0.650078344
JMNP2_UNC3,27.284772354771235,0.9444444444444444,0.06,0.046171948076551436,9.124681569136891,0.650078344
JMNP2_UNC4,25.754036931003515,0.8,0.36,0.06323516449622052,9.119773619028136,0.650078344
JMNP2_UNC8,23.85362492512924,0.8333333333333334,0.06,0.07333018010603687,9.005807946446595,0.650078344
JMNP3_JMNP5,23.67162595785684,0.736842105263158,0.12,0.12291409009290687,0.20265711966122152,0
JMNP3_JMNP8,18.890336163032305,0.6111111111111112,0,0.0571061378936877,0.4603802564526972,0
JMNP3_NCBG1,23.589047031750198,0.7619047619047619,0.06,0.011150218752147594,10.025441476991523,0.29941065099999997
JMNP3_NCBG4,18.618262381929814,0.6,0.02,0.08907590282239378,10.173550744404112,0.29941065099999997
JMNP3_NCBG5,21.314664854429278,0.6190476190476191,0.01,0.0036533136154492355,10.224479243260555,0.29941065099999997
JMNP3_NCBG6,24.432503872730397,0.6666666666666667,0.06,0.0289273483493201,10.26647471552551,0.29941065099999997
JMNP3_NCBG8,22.30051690683864,0.75,0,0.06611229140787267,10.145609683945745,0.29941065099999997
JMNP3_NCSU10,20.4628614972058,0.8333333333333334,0.06,0.03227854747240875,41.22805859078822,0.71833588
JMNP3_NCSU11,20.94903607042315,0.8888888888888888,0.04,0.06541420148428154,41.194335073955514,0.71833588
JMNP3_NCSU2,23.05426614364616,0.7777777777777778,0.09,0.12170047006445517,40.48886363534411,0.71833588
JMNP3_NCSU3,19.412943852546775,0.7058823529411764,0.1,0.13118808723703954,40.6139125527006,0.71833588
JMNP3_NCSU9,24.076897870230578,0.7142857142857143,0.07,0.10354612021528337,40.56993966748718,0.71833588
JMNP3_UNC13,22.29696232922817,0.6842105263157895,0.16,0.1161370840780672,8.917500088783022,0.650078344
JMNP3_UNC14,22.731764152330925,0.7142857142857143,0.13,0.12155828246014375,8.810246009031994,0.650078344
JMNP3_UNC3,26.108590836404925,0.8421052631578947,0.08,0.1106361920881393,8.984722932572968,0.650078344
JMNP3_UNC4,25.74701939808269,0.7142857142857143,0.34,0.12769940850780837,8.979970789938418,0.650078344
JMNP3_UNC8,23.456440038226265,0.8,0.08,0.13779442411762471,8.865936713570223,0.650078344
JMNP5_JMNP8,17.783000830451677,0.4375,0.12,0.18002022798659456,0.313815213730447,0
JMNP5_NCBG1,25.342806664343378,0.631578947368421,0.18,0.13406430884505446,10.17363497847362,0.29941065099999997
JMNP5_NCBG4,14.727085610995879,0.3846153846153846,0.1,0.21198999291530063,10.321893536299099,0.29941065099999997
JMNP5_NCBG5,21.857168731586246,0.4736842105263158,0.11,0.1265674037083561,10.37448622746836,0.29941065099999997
JMNP5_NCBG6,27.588347119305396,0.6666666666666667,0.06,0.09398674174358676,10.417466242561508,0.29941065099999997
JMNP5_NCBG8,19.242852481588386,0.5294117647058824,0.12,0.05680179868503418,10.29605660307934,0.29941065099999997
JMNP5_NCSU10,18.800944488925474,0.6875,0.06,0.09063554262049811,41.22893961640568,0.71833588
JMNP5_NCSU11,21.907320565863472,0.8235294117647058,0.08,0.05749988860862533,41.19514472720181,0.71833588
JMNP5_NCSU2,22.37780943018961,0.7058823529411764,0.03,0.0012136200284516825,40.48727824255525,0.71833588
JMNP5_NCSU3,18.470633631167555,0.625,0.02,0.00827399714413267,40.61205098193543,0.71833588
JMNP5_NCSU9,25.489737667627494,0.65,0.05,0.01936796987762349,40.57060341955565,0.71833588
JMNP5_UNC13,24.618528217215133,0.75,0.04,0.006777006014839664,9.086595691031762,0.650078344
JMNP5_UNC14,23.015876776440685,0.65,0.25,0.0013558076327631063,8.978286250788102,0.650078344
JMNP5_UNC3,27.110846209754186,0.8421052631578947,0.04,0.012277898004767569,9.154633477148543,0.650078344
JMNP5_UNC4,24.486986530141795,0.65,0.46,0.004785318414901514,9.149583278694868,0.650078344
JMNP5_UNC8,24.788574115951736,0.736842105263158,0.04,0.01488033402471785,9.035684155732037,0.650078344
JMNP8_NCBG1,22.297911751356125,0.5,0.06,0.04595591914154011,10.480014893640634,0.29941065099999997
JMNP8_NCBG4,15.563879072590646,0.4285714285714286,0.02,0.03196976492870607,10.628204917682641,0.29941065099999997
JMNP8_NCBG5,15.696124388587135,0.42105263157894735,0.01,0.05345282427823847,10.679967495443453,0.29941065099999997
JMNP8_NCBG6,20.62030901956649,0.55,0.06,0.0860334862430078,10.722430810210678,0.29941065099999997
JMNP8_NCBG8,21.087964537665087,0.5555555555555556,0,0.12321842930156038,10.601307277500448,0.29941065099999997
JMNP8_NCSU10,19.44133034922711,0.7058823529411764,0.06,0.08938468536609645,41.48854240643383,0.71833588
JMNP8_NCSU11,22.262161553038045,0.8333333333333334,0.04,0.12252033937796923,41.454686263518155,0.71833588
JMNP8_NCSU2,22.434632302879194,0.6470588235294117,0.09,0.17880660795814288,40.74473800529621,0.71833588
JMNP8_NCSU3,18.779646802023407,0.6470588235294117,0.1,0.18829422513072722,40.86926414797023,0.71833588
JMNP8_NCSU9,22.717301838424493,0.6666666666666667,0.07,0.16065225810897107,40.83003074161607,0.71833588
JMNP8_UNC13,23.79770849500102,0.631578947368421,0.16,0.1732432219717549,9.377875049198222,0.650078344
JMNP8_UNC14,20.82593444442364,0.5263157894736843,0.13,0.17866442035383145,9.27062158003834,0.650078344
JMNP8_UNC3,26.158878195246597,0.85,0.08,0.167742329981827,9.445069677842705,0.650078344
JMNP8_UNC4,25.28404358530996,0.6666666666666667,0.34,0.1848055464014961,9.440330657985136,0.650078344
JMNP8_UNC8,21.711235920950283,0.6842105263157895,0.08,0.19490056201131242,9.326291444524472,0.650078344
NCBG1_NCBG4,22.082605271883686,0.5625,0.08,0.07792568407024618,0.14859452771650475,0
NCBG1_NCBG5,24.11030560380064,0.5238095238095238,0.07,0.007496905136698359,0.24111882980199784,0
NCBG1_NCBG6,28.906596993375764,0.6956521739130435,0.12,0.04007756710146769,0.3201977094751916,0
NCBG1_NCBG8,21.884591272377307,0.5,0.06,0.07726251016002027,0.20648169005621944,0
NCBG1_NCSU10,23.472932809265924,0.6470588235294117,0.12,0.04342876622455634,35.08730302258439,0.418925229
NCBG1_NCSU11,25.575499376391704,0.9,0.1,0.07656442023642913,35.05733909288419,0.418925229
NCBG1_NCSU2,23.18677601007795,0.5882352941176471,0.15,0.13285068881660278,34.46958429195797,0.418925229
NCBG1_NCSU3,25.516127562647103,0.8,0.16,0.14233830598918712,34.60347063873338,0.418925229
NCBG1_NCSU9,27.083757890365945,0.7391304347826086,0.13,0.11469633896743096,34.45326692361003,0.418925229
NCBG1_UNC13,22.677029723622482,0.5789473684210527,0.22,0.12728730283021478,1.9313789581823861,0.350667693
NCBG1_UNC14,23.396666307732406,0.6190476190476191,0.07,0.13270850121229133,1.917302883387854,0.350667693
NCBG1_UNC3,26.10752710109196,0.8,0.14,0.1217864108402869,1.9579109914841137,0.350667693
NCBG1_UNC4,26.60346015773403,0.6818181818181819,0.28,0.13884962725995598,1.9383585943054595,0.350667693
NCBG1_UNC8,24.35934147763019,0.7619047619047619,0.14,0.1489446428697723,2.002504287375612,0.350667693
NCBG4_NCBG5,18.760650412844033,0.47058823529411764,0.01,0.08542258920694454,0.1349588653339223,0
NCBG4_NCBG6,23.181113466776715,0.6111111111111112,0.04,0.11800325117171387,0.22070780695982564,0
NCBG4_NCBG8,19.239153955474972,0.5333333333333333,0.02,0.15518819423026645,0.1595426414292095,0
NCBG4_NCSU10,14.309445457343317,0.7142857142857143,0.04,0.12135445029480252,35.020359494936564,0.418925229
NCBG4_NCSU11,16.30891036128392,0.7857142857142857,0.02,0.1544901043066753,34.99047633194294,0.418925229
NCBG4_NCSU2,14.015851931712733,0.5384615384615384,0.07,0.21077637288684895,34.40511318051713,0.418925229
NCBG4_NCSU3,11.339551226024792,0.5384615384615384,0.08,0.22026399005943328,34.539103465227406,0.418925229
NCBG4_NCSU9,20.50289683789864,0.6666666666666667,0.05,0.19262202303767714,34.38702470864993,0.418925229
NCBG4_UNC13,19.5629700846576,0.625,0.14,0.20521298690046097,2.0202748257256866,0.350667693
NCBG4_UNC14,20.26474594656509,0.6666666666666667,0.15,0.21063418528253752,2.0142151785062383,0.350667693
NCBG4_UNC3,20.799782269940685,0.8125,0.06,0.19971209491053307,2.041220635908555,0.350667693
NCBG4_UNC4,19.654218440170116,0.6666666666666667,0.36,0.21677531133020217,2.022656160803413,0.350667693
NCBG4_UNC8,22.28832368865096,0.7647058823529411,0.06,0.2268703269400185,2.0923561089690272,0.350667693
NCBG5_NCBG6,21.62940047810737,0.4285714285714286,0.05,0.03258066196476933,0.0860836970255815,0
NCBG5_NCBG8,23.730797958829932,0.5,0.01,0.06976560502332191,0.0853649304235182,0
NCBG5_NCSU10,23.19808917908626,0.7,0.05,0.03593186108785798,35.101586041318654,0.418925229
NCBG5_NCSU11,24.29579109555681,0.8095238095238095,0.03,0.06906751509973078,35.07176877260512,0.418925229
NCBG5_NCSU2,22.52756343489431,0.5,0.08,0.1253537836799044,34.488331104544166,0.418925229
NCBG5_NCSU3,21.1575752401521,0.65,0.09,0.13484140085248877,34.62240237813917,0.418925229
NCBG5_NCSU9,21.8409083363923,0.47619047619047616,0.06,0.1071994338307326,34.4688257850791,0.418925229
NCBG5_UNC13,24.142131838247536,0.6363636363636364,0.15,0.11979039769351643,1.9667575858569044,0.350667693
NCBG5_UNC14,20.92302845171917,0.6086956521739131,0.14,0.12521159607559298,1.9693129211130123,0.350667693
NCBG5_UNC3,22.23091347929501,0.65,0.07,0.11428950570358853,1.9820111123909592,0.350667693
NCBG5_UNC4,23.55426626681265,0.6086956521739131,0.35,0.1313527221232576,1.9644877804552916,0.350667693
NCBG5_UNC8,25.770656670019886,0.6818181818181819,0.07,0.14144773773307395,2.0395639563723105,0.350667693
NCBG6_NCBG8,28.199609948271508,0.6190476190476191,0.06,0.03718494305855258,0.1279960713314778,0
NCBG6_NCSU10,26.690349175099914,0.75,0,0.003351199123088648,35.145514960347384,0.418925229
NCBG6_NCSU11,27.38183829101062,0.8571428571428572,0.02,0.03648685313496144,35.11574303794696,0.418925229
NCBG6_NCSU2,23.265391979914963,0.631578947368421,0.03,0.09277312171513508,34.53363079589184,0.418925229
NCBG6_NCSU3,22.233955730704835,0.631578947368421,0.04,0.10226073888771943,34.667757030571316,0.418925229
NCBG6_NCSU9,25.094974825928432,0.6521739130434783,0.01,0.07461877186596327,34.513152300238396,0.418925229
NCBG6_UNC13,26.193339392294046,0.6818181818181819,0.1,0.08720973572874709,1.946105103629256,0.350667693
NCBG6_UNC14,25.14908587835265,0.6521739130434783,0.19,0.09263093411082365,1.9545298226281014,0.350667693
NCBG6_UNC3,27.65815060815703,0.8181818181818181,0.02,0.08170884373881919,1.957391496657766,0.350667693
NCBG6_UNC4,28.83916872791626,0.76,0.4,0.09877206015848827,1.9406288206547684,0.350667693
NCBG6_UNC8,26.551055544795204,0.7272727272727273,0.02,0.10886707576830461,2.019251809901082,0.350667693
NCBG8_NCSU10,19.58600264156729,0.7777777777777778,0.06,0.03383374393546393,35.169611767165875,0.418925229
NCBG8_NCSU11,22.873408086474427,0.8947368421052632,0.04,6.980899235911409e-4,35.13976297984445,0.418925229
NCBG8_NCSU2,22.11139407549058,0.6470588235294117,0.09,0.0555881786565825,34.55538682566562,0.418925229
NCBG8_NCSU3,21.071290368252686,0.7894736842105263,0.1,0.06507579582916685,34.68941804604926,0.418925229
NCBG8_NCSU9,26.015628414785986,0.7272727272727273,0.07,0.03743382880741069,34.53657490815856,0.418925229
NCBG8_UNC13,25.568631319685615,0.7,0.16,0.050024792670194516,1.8876986441356332,0.350667693
NCBG8_UNC14,22.466764490825522,0.7272727272727273,0.13,0.055445991052271076,1.8881719061388713,0.350667693
NCBG8_UNC3,26.318264469827216,0.85,0.08,0.04452390068026661,1.904596855582664,0.350667693
NCBG8_UNC4,28.073457357575403,0.782608695652174,0.34,0.061587117099935695,1.886750597599502,0.350667693
NCBG8_UNC8,22.35925762316963,0.75,0.08,0.07168213270975204,1.960338214202588,0.350667693
NCSU10_NCSU11,14.109301468770678,0.6923076923076923,0.02,0.03313565401187279,0.03674708650480605,0
NCSU10_NCSU2,19.899205604325722,0.8125,0.03,0.08942192259204643,0.8918988207101239,0
NCSU10_NCSU3,14.767806601116577,0.7333333333333334,0.04,0.09890953976463078,0.8279645289248494,0
NCSU10_NCSU9,23.961178093698447,0.8,0.01,0.07126757274287462,0.6596884193889878,0
NCSU10_UNC13,20.110430065368156,0.7058823529411764,0.1,0.08385853660565844,37.000356705247626,0.06825753600000001
NCSU10_UNC14,20.14103391361296,0.6666666666666667,0.19,0.08927973498773499,36.96379598704571,0.06825753600000001
NCSU10_UNC3,23.332026521625036,0.8823529411764706,0.02,0.07835764461573055,37.036878961205836,0.06825753600000001
NCSU10_UNC4,24.431268483295618,0.8571428571428572,0.4,0.09542086103539962,37.015970688789885,0.06825753600000001
NCSU10_UNC8,20.240356342962908,0.7647058823529411,0.02,0.10551587664521597,37.068273191015415,0.06825753600000001
NCSU11_NCSU2,19.87989924755538,0.8,0.05,0.05628626858017364,0.8557670214198025,0
NCSU11_NCSU3,16.52151499552474,0.7142857142857143,0.06,0.06577388575275799,0.7931675668279455,0
NCSU11_NCSU9,21.752725638719063,0.7222222222222222,0.03,0.03813191873100183,0.6251634785034399,0
NCSU11_UNC13,19.42817814261505,0.7647058823529411,0.12,0.050722882593785656,36.97023649230014,0.06825753600000001
NCSU11_UNC14,21.241573361362892,0.7222222222222222,0.17,0.056144080975862216,36.93360101354003,0.06825753600000001
NCSU11_UNC3,21.19030480452104,0.8,0.04,0.04522199060385775,37.00680853249241,0.06825753600000001
NCSU11_UNC4,22.98744383632849,0.85,0.38,0.062285207023526835,36.98589254563385,0.06825753600000001
NCSU11_UNC8,20.740234656613623,0.8235294117647058,0.04,0.07238022263334318,37.038137083761605,0.06825753600000001
NCSU2_NCSU3,16.9963931809799,0.6666666666666667,0.01,0.009487617172584352,0.13659001561164044,0
NCSU2_NCSU9,19.422537871773834,0.6111111111111112,0.02,0.01815434984917181,0.4572512469745342,0
NCSU2_UNC13,20.167187959739433,0.6470588235294117,0.07,0.005563385986387981,36.37756774116569,0.06825753600000001
NCSU2_UNC14,21.281374327827155,0.6111111111111112,0.22,1.4218760431142384e-4,36.33872472649614,0.06825753600000001
NCSU2_UNC3,16.542816233722533,0.5714285714285714,0.01,0.011064277976315885,36.415605933506335,0.06825753600000001
NCSU2_UNC4,20.17574284012799,0.75,0.43,0.005998938443353197,36.3944651038628,0.06825753600000001
NCSU2_UNC8,22.968496581655472,0.7058823529411764,0.01,0.016093954053169532,36.44498826962988,0.06825753600000001
NCSU3_NCSU9,19.35658712825681,0.6111111111111112,0.03,0.02764196702175616,0.5076134799627858,0
NCSU3_UNC13,21.065620670862263,0.7222222222222222,0.06,0.015051003158972334,36.51122027595943,0.06825753600000001
NCSU3_UNC14,20.346083711375236,0.6842105263157895,0.23,0.009629804776895776,36.47227509593296,0.06825753600000001
NCSU3_UNC3,22.208098672365935,0.75,0.02,0.020551895148900236,36.549325092479435,0.06825753600000001
NCSU3_UNC4,23.422922462236723,0.75,0.44,0.0034886787292311558,36.528174207843776,0.06825753600000001
NCSU3_UNC8,19.882600061766816,0.625,0.02,0.00660633688058518,36.57861824701187,0.06825753600000001
NCSU9_UNC13,22.742335836809357,0.6666666666666667,0.09,0.012590963862783827,36.364960236205356,0.06825753600000001
NCSU9_UNC14,23.98639740783492,0.6363636363636364,0.2,0.018012162244860384,36.327767207744195,0.06825753600000001
NCSU9_UNC3,14.988601324753963,0.5294117647058824,0.01,0.007090071872855923,36.40190615022756,0.06825753600000001
NCSU9_UNC4,20.39606096032945,0.6363636363636364,0.41,0.024153288292525006,36.38093224725387,0.06825753600000001
NCSU9_UNC8,19.228138951022757,0.5,0.01,0.03424830390234134,36.432741103657044,0.06825753600000001
UNC13_UNC14,19.07265827173397,0.3529411764705882,0.29,0.005421198382076557,0.1366162528066823,0
UNC13_UNC3,20.591435129175853,0.7222222222222222,0.08,0.005500891989927904,0.09470159435091448,0
UNC13_UNC4,22.35990159583983,0.7272727272727273,0.5,0.011562324429741177,0.07546324413889045,0
UNC13_UNC8,19.00636922249794,0.6111111111111112,0.08,0.021657340039557514,0.0734418295909604,0
UNC14_UNC3,24.12024465602467,0.75,0.21,0.010922090372004463,0.23090147178893916,0
UNC14_UNC4,26.12503997993671,0.6956521739130435,0.21,0.006141126047664621,0.21197592698649426,0
UNC14_UNC8,21.316001679439726,0.65,0.21,0.016236141657480958,0.14728946937161444,0
UNC3_UNC4,16.739607541724354,0.6111111111111112,0.42,0.017063216419669083,0.024902789161205627,0
UNC3_UNC8,24.139131979076456,0.7777777777777778,0,0.02715823202948542,0.11961051289138493,0
UNC4_UNC8,26.40214608653009,0.7727272727272727,0.42,0.010095015609816337,0.11449547727438696,0
