BeatSheetID,TreeFK,Observer,Date,Time,WetLeaves,NumberOfLeaves,AverageLeafLength,Notes,Checks
133253,CLQ,Indigo,5/22/2022,10:32:00,0,200,4,NA,NA
133254,CLS,Indigo,5/22/2022,10:35:00,0,35,10,NA,NA
133256,CNA,Indigo,5/22/2022,10:42:00,0,240,8,NA,NA
133257,CNC,Indigo,5/22/2022,10:48:00,0,50,11,NA,NA
133259,CMZ,Indigo,5/22/2022,10:54:00,0,140,7,NA,NA
133261,CNB,Indigo,5/22/2022,11:04:00,0,35,10,NA,NA
133263,CND,Indigo,5/22/2022,11:08:00,0,40,9,NA,NA
133267,CNK,Indigo,5/22/2022,11:25:00,0,175,6,NA,NA
133268,CNL,Indigo,5/22/2022,11:28:00,0,60,9,NA,NA
133269,CNJ,Indigo,5/22/2022,11:30:00,0,30,10,NA,NA
133270,CNM,Indigo,5/22/2022,11:34:00,0,50,7,NA,NA
133271,CNN,Indigo,5/22/2022,11:35:00,0,100,6,NA,NA
133272,CNI,Indigo,5/22/2022,11:40:00,0,60,9,NA,NA
133273,CNH,Indigo,5/22/2022,11:44:00,0,40,12,NA,NA
133274,CNG,Indigo,5/22/2022,11:47:00,0,75,8,NA,NA
133275,CNE,Indigo,5/22/2022,11:48:00,0,15,11,NA,NA
133276,CNF,Indigo,5/22/2022,11:56:00,0,55,9,NA,NA
133681,CNF,Indigo,5/24/2022,11:55:00,1,35,9,NA,NA
133682,CNI,Indigo,5/24/2022,11:59:00,1,50,10,NA,NA
133683,CNE,Indigo,5/24/2022,12:01:00,0,20,10,NA,NA
133684,CNG,Indigo,5/24/2022,12:04:00,0,80,8,NA,NA
133685,CNH,Indigo,5/24/2022,12:07:00,0,17,13,NA,NA
133687,CNK,Indigo,5/24/2022,12:16:00,0,130,6,NA,NA
133688,CNL,Indigo,5/24/2022,12:17:00,0,35,10,NA,NA
133689,CNJ,Indigo,5/24/2022,12:19:00,0,35,10,NA,NA
133691,CNM,Indigo,5/24/2022,12:21:00,0,55,7,NA,NA
133692,CNN,Indigo,5/24/2022,12:24:00,0,80,6,NA,NA
133694,CNB,Indigo,5/24/2022,12:44:00,0,40,9,NA,NA
133695,CND,Indigo,5/24/2022,12:47:00,0,45,8,NA,NA
133697,CMZ,Indigo,5/24/2022,12:50:00,0,310,7,NA,NA
133698,CNC,Indigo,5/24/2022,12:55:00,0,70,11,NA,NA
133699,CNA,Indigo,5/24/2022,12:59:00,0,115,7,NA,NA
133701,CLS,Indigo,5/24/2022,13:08:00,0,60,9,NA,NA
133702,CLQ,Indigo,5/24/2022,13:11:00,0,180,5,NA,NA
133704,CLU,Indigo,5/24/2022,13:14:00,0,175,5,NA,NA
133706,CLT,Indigo,5/24/2022,13:17:00,0,150,5,NA,NA
133709,CLR,Indigo,5/24/2022,13:20:00,0,140,5,NA,NA
133712,CLZ,Indigo,5/24/2022,13:29:00,1,20,20,NA,NA
133713,CLV,Indigo,5/24/2022,13:30:00,0,100,7,NA,NA
133716,CLX,Indigo,5/24/2022,13:33:00,0,80,8,NA,NA
133717,CLW,Indigo,5/24/2022,13:35:00,0,135,6,NA,NA
133719,CLY,Indigo,5/24/2022,13:37:00,0,55,10,NA,NA
133851,BYT,Indigo,5/25/2022,8:38:00,0,65,9,NA,NA
133852,BYX,Indigo,5/25/2022,8:42:00,0,60,11,NA,NA
133853,BYW,Indigo,5/25/2022,8:49:00,0,65,9,NA,NA
133854,BYV,Indigo,5/25/2022,8:51:00,0,75,7,NA,NA
133855,BYU,Indigo,5/25/2022,8:54:00,0,85,10,NA,NA
133856,BYO,Indigo,5/25/2022,9:08:00,0,30,8,NA,NA
133857,BYP,Indigo,5/25/2022,9:11:00,0,85,8,NA,NA
133858,BYR,Indigo,5/25/2022,9:14:00,0,50,7,NA,NA
133859,BYS,Indigo,5/25/2022,9:18:00,0,80,8,NA,NA
133860,BYQ,Indigo,5/25/2022,9:23:00,0,115,7,NA,NA
133861,BXQ,Indigo,5/25/2022,9:31:00,0,85,8,NA,NA
133862,BXT,Indigo,5/25/2022,9:38:00,0,105,8,NA,NA
133863,BXS,Indigo,5/25/2022,9:40:00,0,150,7,NA,NA
133864,BXR,Indigo,5/25/2022,9:41:00,0,90,7,NA,NA
133865,BXP,Indigo,5/25/2022,9:42:00,0,100,8,NA,NA
133866,BWY,Indigo,5/25/2022,9:48:00,0,90,11,NA,NA
133867,BWZ,Indigo,5/25/2022,9:52:00,0,105,6,NA,NA
133868,BWX,Indigo,5/25/2022,9:55:00,0,50,13,NA,NA
133869,BWV,Indigo,5/25/2022,9:58:00,0,40,8,NA,NA
133870,BWW,Indigo,5/25/2022,10:00:00,0,90,9,NA,NA
133871,BWS,Indigo,5/25/2022,10:02:00,0,70,11,NA,NA
133872,BWQ,Indigo,5/25/2022,10:06:00,0,75,10,NA,NA
133873,BWU,Indigo,5/25/2022,10:09:00,0,55,10,NA,NA
133874,BWR,Indigo,5/25/2022,10:10:00,0,50,7,NA,NA
133875,BWT,Indigo,5/25/2022,10:12:00,0,60,7,NA,NA
