circles,euclideanDistance,jaccardDissimilarity,herbaceousCover,distanceToRoad,geographicDistance,litterDepth,forest_1km
JMNP1_NCSU10,22.005531827902363,0.6666666666666667,1,0.047315027446060046,41.34843236245846,5,0.71833588
JMNP1_NCSU11,25.03584292676935,0.6923076923076923,1,0.08045068145793283,41.31466393558502,30,0.71833588
JMNP1_NCSU2,24.39365426062245,0.7142857142857143,1,0.13673695003810646,40.60767804892718,10,0.71833588
JMNP1_NCSU3,26.66605303574316,0.8571428571428572,1,0.14622456721069083,40.73255185561587,10,0.71833588
JMNP1_NCSU9,24.51864524892439,0.7692307692307692,1,0.11858260018893466,40.690175080131745,15,0.71833588
JMNP1_UNC13,28.1584138830883,0.75,0,0.1311735640517185,9.090485685570046,20,0.650078344
JMNP1_UNC14,26.949945194230914,0.8235294117647058,1,0.13659476243379504,8.983491657846109,10,0.650078344
JMNP1_UNC3,26.00215795476678,0.8571428571428572,1,0.12567267206179059,9.15749479496549,10,0.650078344
JMNP1_UNC4,27.649605548740467,0.8823529411764706,2,0.14273588848145966,9.152821702850284,10,0.650078344
JMNP1_UNC8,21.710494890330864,0.6428571428571428,2,0.152830904091276,9.038754964523022,30,0.650078344
JMNP2_JMNP3,22.590632333581944,0.6363636363636364,0,0.06446424401158785,0.1513260352271777,15,0
JMNP2_JMNP5,22.472496776408907,0.6923076923076923,1,0.05844984608131901,0.061076828494453304,5,0
JMNP2_JMNP8,24.35539516888108,0.7142857142857143,1,0.12157038190527555,0.3268351160532361,0,0
JMNP2_NCBG1,20.31856563023,0.7,2,0.07561446276373544,10.153314429551564,10,0.29941065099999997
JMNP2_NCBG4,26.41482375295283,0.6923076923076923,1,0.15354014683398162,10.301514464793012,0,0.29941065099999997
JMNP2_NCBG5,20.370877884901994,0.7272727272727273,0,0.06811755762703708,10.353415598165222,5,0.29941065099999997
JMNP2_NCBG6,19.144422516235693,0.5,0,0.03553689566226775,10.395983789894565,15,0.29941065099999997
JMNP2_NCBG8,21.246365203701664,0.7777777777777778,1,0.0016480473962848237,10.274800152466993,0,0.29941065099999997
JMNP2_NCSU10,18.35192920524268,0.6666666666666667,0,0.032185696539179104,41.257079935862905,0,0.71833588
JMNP2_NCSU11,23.522297795572,0.8181818181818181,0,9.499574726936828e-4,41.223304049501536,25,0.71833588
JMNP2_NCSU2,24.522606416761842,0.6,2,0.05723622605286732,40.51607419765827,15,0.71833588
JMNP2_NCSU3,25.08831326414196,0.9090909090909091,0,0.06672384322545168,40.64092059547115,15,0.71833588
JMNP2_NCSU9,22.096859974320793,0.8,0,0.03908187620369551,40.598800237943266,20,0.71833588
JMNP2_UNC13,27.030934967182986,0.7692307692307692,1,0.05167284006647934,9.057030802026926,15,0.650078344
JMNP2_UNC14,28.73797707938993,0.8571428571428572,0,0.0570940384485559,8.949218015394225,5,0.650078344
JMNP2_UNC3,22.018592125904973,0.8,0,0.046171948076551436,9.124681569136891,5,0.650078344
JMNP2_UNC4,24.208352546097657,0.75,3,0.06323516449622052,9.119773619028136,15,0.650078344
JMNP2_UNC8,24.86981132602574,0.75,3,0.07333018010603687,9.005807946446595,25,0.650078344
JMNP3_JMNP5,21.76491763410703,0.46153846153846156,1,0.12291409009290687,0.20265711966122152,10,0
JMNP3_JMNP8,20.729710420410807,0.3846153846153846,1,0.0571061378936877,0.4603802564526972,15,0
JMNP3_NCBG1,22.996014255177602,0.5454545454545454,2,0.011150218752147594,10.025441476991523,25,0.29941065099999997
JMNP3_NCBG4,23.0404440031183,0.46153846153846156,1,0.08907590282239378,10.173550744404112,15,0.29941065099999997
JMNP3_NCBG5,24.561869484916574,0.5833333333333333,0,0.0036533136154492355,10.224479243260555,10,0.29941065099999997
JMNP3_NCBG6,26.572684166780743,0.7142857142857143,0,0.0289273483493201,10.26647471552551,0,0.29941065099999997
JMNP3_NCBG8,25.703057253234963,0.6,1,0.06611229140787267,10.145609683945745,15,0.29941065099999997
JMNP3_NCSU10,23.337626794098917,0.5,0,0.03227854747240875,41.22805859078822,15,0.71833588
JMNP3_NCSU11,24.11673893453073,0.5454545454545454,0,0.06541420148428154,41.194335073955514,10,0.71833588
JMNP3_NCSU2,30.006713613662015,0.7857142857142857,2,0.12170047006445517,40.48886363534411,30,0.71833588
JMNP3_NCSU3,30.827770725960686,0.8461538461538461,0,0.13118808723703954,40.6139125527006,30,0.71833588
JMNP3_NCSU9,26.40366548056694,0.6363636363636364,0,0.10354612021528337,40.56993966748718,35,0.71833588
JMNP3_UNC13,29.952914949895906,0.7333333333333334,1,0.1161370840780672,8.917500088783022,0,0.650078344
JMNP3_UNC14,32.2468893546212,0.8125,0,0.12155828246014375,8.810246009031994,10,0.650078344
JMNP3_UNC3,28.291778966388296,0.75,0,0.1106361920881393,8.984722932572968,10,0.650078344
JMNP3_UNC4,29.722480693264504,0.8,3,0.12769940850780837,8.979970789938418,30,0.650078344
JMNP3_UNC8,27.762989727231577,0.7142857142857143,3,0.13779442411762471,8.865936713570223,10,0.650078344
JMNP5_JMNP8,20.663317052727546,0.4666666666666667,0,0.18002022798659456,0.313815213730447,5,0
JMNP5_NCBG1,25.13935027216743,0.6153846153846154,1,0.13406430884505446,10.17363497847362,15,0.29941065099999997
JMNP5_NCBG4,18.559088014490015,0.3076923076923077,0,0.21198999291530063,10.321893536299099,5,0.29941065099999997
JMNP5_NCBG5,21.20103302262339,0.41666666666666663,1,0.1265674037083561,10.37448622746836,0,0.29941065099999997
JMNP5_NCBG6,24.68380144755691,0.6666666666666667,1,0.09398674174358676,10.417466242561508,10,0.29941065099999997
JMNP5_NCBG8,22.483889165520697,0.5454545454545454,0,0.05680179868503418,10.29605660307934,5,0.29941065099999997
JMNP5_NCSU10,22.023278901548196,0.5833333333333333,1,0.09063554262049811,41.22893961640568,5,0.71833588
JMNP5_NCSU11,25.177567782138542,0.6153846153846154,1,0.05749988860862533,41.19514472720181,20,0.71833588
JMNP5_NCSU2,22.031179247207266,0.5384615384615384,1,0.0012136200284516825,40.48727824255525,20,0.71833588
JMNP5_NCSU3,25.66604474710791,0.6923076923076923,1,0.00827399714413267,40.61205098193543,20,0.71833588
JMNP5_NCSU9,23.177758550899615,0.4545454545454546,1,0.01936796987762349,40.57060341955565,25,0.71833588
JMNP5_UNC13,26.565604889924508,0.6,0,0.006777006014839664,9.086595691031762,10,0.650078344
JMNP5_UNC14,25.386296460857054,0.6,1,0.0013558076327631063,8.978286250788102,0,0.650078344
JMNP5_UNC3,25.009299155529963,0.6923076923076923,1,0.012277898004767569,9.154633477148543,0,0.650078344
JMNP5_UNC4,26.577860633021547,0.6666666666666667,2,0.004785318414901514,9.149583278694868,20,0.650078344
JMNP5_UNC8,20.552931990435905,0.46153846153846156,2,0.01488033402471785,9.035684155732037,20,0.650078344
JMNP8_NCBG1,26.03830164337366,0.6428571428571428,1,0.04595591914154011,10.480014893640634,10,0.29941065099999997
JMNP8_NCBG4,26.119389383534514,0.5625,0,0.03196976492870607,10.628204917682641,0,0.29941065099999997
JMNP8_NCBG5,23.01011354052402,0.46153846153846156,1,0.05345282427823847,10.679967495443453,5,0.29941065099999997
JMNP8_NCBG6,28.431295989367737,0.7647058823529411,1,0.0860334862430078,10.722430810210678,15,0.29941065099999997
JMNP8_NCBG8,26.292445199227863,0.5833333333333333,0,0.12321842930156038,10.601307277500448,0,0.29941065099999997
JMNP8_NCSU10,25.528166613098545,0.6153846153846154,1,0.08938468536609645,41.48854240643383,0,0.71833588
JMNP8_NCSU11,25.77515592783325,0.5384615384615384,1,0.12252033937796923,41.454686263518155,25,0.71833588
JMNP8_NCSU2,26.2121036311463,0.6666666666666667,1,0.17880660795814288,40.74473800529621,15,0.71833588
JMNP8_NCSU3,29.062174746322558,0.7142857142857143,1,0.18829422513072722,40.86926414797023,15,0.71833588
JMNP8_NCSU9,27.287358229851733,0.6153846153846154,1,0.16065225810897107,40.83003074161607,20,0.71833588
JMNP8_UNC13,30.42904343799098,0.7058823529411764,0,0.1732432219717549,9.377875049198222,15,0.650078344
JMNP8_UNC14,29.17223512688267,0.7058823529411764,1,0.17866442035383145,9.27062158003834,5,0.650078344
JMNP8_UNC3,28.681694375690903,0.7142857142857143,1,0.167742329981827,9.445069677842705,5,0.650078344
JMNP8_UNC4,30.23994109250157,0.7647058823529411,2,0.1848055464014961,9.440330657985136,15,0.650078344
JMNP8_UNC8,25.444867615682803,0.6,2,0.19490056201131242,9.326291444524472,25,0.650078344
NCBG1_NCBG4,24.026596893705765,0.6153846153846154,1,0.07792568407024618,0.14859452771650475,10,0
NCBG1_NCBG5,16.170999504809647,0.5,2,0.007496905136698359,0.24111882980199784,15,0
NCBG1_NCBG6,17.539109599959932,0.6666666666666667,2,0.04007756710146769,0.3201977094751916,25,0
NCBG1_NCBG8,18.858928579362694,0.6666666666666667,1,0.07726251016002027,0.20648169005621944,10,0
NCBG1_NCSU10,16.502409770829235,0.5555555555555556,2,0.04342876622455634,35.08730302258439,10,0.418925229
NCBG1_NCSU11,18.75333545599428,0.6,2,0.07656442023642913,35.05733909288419,35,0.418925229
NCBG1_NCSU2,24.88763754701655,0.75,0,0.13285068881660278,34.46958429195797,5,0.418925229
NCBG1_NCSU3,26.204506175233377,0.9166666666666666,2,0.14233830598918712,34.60347063873338,5,0.418925229
NCBG1_NCSU9,19.225843056394034,0.5555555555555556,2,0.11469633896743096,34.45326692361003,10,0.418925229
NCBG1_UNC13,23.993699591177673,0.6923076923076923,1,0.12728730283021478,1.9313789581823861,25,0.350667693
NCBG1_UNC14,26.931579070769658,0.7857142857142857,2,0.13270850121229133,1.917302883387854,15,0.350667693
NCBG1_UNC3,23.17905545698498,0.8181818181818181,2,0.1217864108402869,1.9579109914841137,15,0.350667693
NCBG1_UNC4,23.510819981134464,0.7692307692307692,1,0.13884962725995598,1.9383585943054595,5,0.350667693
NCBG1_UNC8,20.773384651571625,0.6666666666666667,1,0.1489446428697723,2.002504287375612,35,0.350667693
NCBG4_NCBG5,20.76928889599255,0.5384615384615384,1,0.08542258920694454,0.1349588653339223,5,0
NCBG4_NCBG6,21.586181597889897,0.5714285714285714,1,0.11800325117171387,0.22070780695982564,15,0
NCBG4_NCBG8,22.7543832974986,0.6666666666666667,0,0.15518819423026645,0.1595426414292095,0,0
NCBG4_NCSU10,20.45262007314248,0.5833333333333333,1,0.12135445029480252,35.020359494936564,0,0.418925229
NCBG4_NCSU11,24.479799287998905,0.7142857142857143,1,0.1544901043066753,34.99047633194294,25,0.418925229
NCBG4_NCSU2,20.161873385040924,0.5384615384615384,1,0.21077637288684895,34.40511318051713,15,0.418925229
NCBG4_NCSU3,23.866761400606755,0.7857142857142857,1,0.22026399005943328,34.539103465227406,15,0.418925229
NCBG4_NCSU9,21.294762829898993,0.5833333333333333,1,0.19262202303767714,34.38702470864993,20,0.418925229
NCBG4_UNC13,25.438466574606135,0.6,0,0.20521298690046097,2.0202748257256866,15,0.350667693
NCBG4_UNC14,24.303415688089565,0.6,1,0.21063418528253752,2.0142151785062383,5,0.350667693
NCBG4_UNC3,23.425354758820923,0.7857142857142857,1,0.19971209491053307,2.041220635908555,5,0.350667693
NCBG4_UNC4,24.459439710878474,0.6666666666666667,2,0.21677531133020217,2.022656160803413,15,0.350667693
NCBG4_UNC8,19.65303023326907,0.46153846153846156,2,0.2268703269400185,2.0923561089690272,25,0.350667693
NCBG5_NCBG6,13.914109271521404,0.5833333333333333,0,0.03258066196476933,0.0860836970255815,10,0
NCBG5_NCBG8,11.38081109778016,0.375,1,0.06976560502332191,0.0853649304235182,5,0
NCBG5_NCSU10,10.13100530188391,0.4444444444444444,0,0.03593186108785798,35.101586041318654,5,0.418925229
NCBG5_NCSU11,15.492815059753108,0.5,0,0.06906751509973078,35.07176877260512,20,0.418925229
NCBG5_NCSU2,16.32061570806792,0.5454545454545454,2,0.1253537836799044,34.488331104544166,20,0.418925229
NCBG5_NCSU3,18.35772074448822,0.7272727272727273,0,0.13484140085248877,34.62240237813917,20,0.418925229
NCBG5_NCSU9,10.409736280431192,0.25,0,0.1071994338307326,34.4688257850791,25,0.418925229
NCBG5_UNC13,16.917156065815472,0.5,1,0.11979039769351643,1.9667575858569044,10,0.350667693
NCBG5_UNC14,20.501600675984623,0.6153846153846154,0,0.12521159607559298,1.9693129211130123,0,0.350667693
NCBG5_UNC3,14.595911173969952,0.6,0,0.11428950570358853,1.9820111123909592,0,0.350667693
NCBG5_UNC4,16.548383381566406,0.5833333333333333,3,0.1313527221232576,1.9644877804552916,20,0.350667693
NCBG5_UNC8,13.922382177457056,0.4545454545454546,3,0.14144773773307395,2.0395639563723105,20,0.350667693
NCBG6_NCBG8,17.21118875385207,0.7272727272727273,1,0.03718494305855258,0.1279960713314778,15,0
NCBG6_NCSU10,13.032285525232714,0.6363636363636364,0,0.003351199123088648,35.145514960347384,15,0.418925229
NCBG6_NCSU11,19.15560699499699,0.7692307692307692,0,0.03648685313496144,35.11574303794696,10,0.418925229
NCBG6_NCSU2,19.1674568887115,0.4545454545454546,2,0.09277312171513508,34.53363079589184,30,0.418925229
NCBG6_NCSU3,20.642734307810304,0.8461538461538461,0,0.10226073888771943,34.667757030571316,30,0.418925229
NCBG6_NCSU9,14.984085789640272,0.6363636363636364,0,0.07461877186596327,34.513152300238396,35,0.418925229
NCBG6_UNC13,20.767157092883927,0.6428571428571428,1,0.08720973572874709,1.946105103629256,0,0.350667693
NCBG6_UNC14,23.90658051309967,0.7333333333333334,0,0.09263093411082365,1.9545298226281014,10,0.350667693
NCBG6_UNC3,16.88288648008963,0.75,0,0.08170884373881919,1.957391496657766,10,0.350667693
NCBG6_UNC4,15.976734317939707,0.5,3,0.09877206015848827,1.9406288206547684,30,0.350667693
NCBG6_UNC8,18.56298348278843,0.6153846153846154,3,0.10886707576830461,2.019251809901082,10,0.350667693
NCBG8_NCSU10,11.524634552675534,0.4285714285714286,1,0.03383374393546393,35.169611767165875,0,0.418925229
NCBG8_NCSU11,11.469936480093159,0.2857142857142857,1,6.980899235911409e-4,35.13976297984445,25,0.418925229
NCBG8_NCSU2,16.484131781966045,0.7,1,0.0555881786565825,34.55538682566562,15,0.418925229
NCBG8_NCSU3,15.50577704911763,0.625,1,0.06507579582916685,34.68941804604926,15,0.418925229
NCBG8_NCSU9,7.439923003102317,0.16666666666666663,1,0.03743382880741069,34.53657490815856,20,0.418925229
NCBG8_UNC13,15.690390335225795,0.5,0,0.050024792670194516,1.8876986441356332,15,0.350667693
NCBG8_UNC14,18.558462065252083,0.6363636363636364,1,0.055445991052271076,1.8881719061388713,5,0.350667693
NCBG8_UNC3,11.238447151695553,0.4285714285714286,1,0.04452390068026661,1.904596855582664,5,0.350667693
NCBG8_UNC4,15.24973111449751,0.6,2,0.061587117099935695,1.886750597599502,15,0.350667693
NCBG8_UNC8,11.87036937863862,0.4444444444444444,2,0.07168213270975204,1.960338214202588,25,0.350667693
NCSU10_NCSU11,15.052529707497467,0.5555555555555556,0,0.03313565401187279,0.03674708650480605,25,0
NCSU10_NCSU2,16.845240000544017,0.7272727272727273,2,0.08942192259204643,0.8918988207101239,15,0
NCSU10_NCSU3,17.762284115257103,0.8,0,0.09890953976463078,0.8279645289248494,15,0
NCSU10_NCSU9,11.092609997810237,0.5,0,0.07126757274287462,0.6596884193889878,20,0
NCSU10_UNC13,17.592534565907936,0.5454545454545454,1,0.08385853660565844,37.000356705247626,15,0.06825753600000001
NCSU10_UNC14,20.137424852293993,0.6666666666666667,0,0.08927973498773499,36.96379598704571,5,0.06825753600000001
NCSU10_UNC3,13.241076133721238,0.5,0,0.07835764461573055,37.036878961205836,5,0.06825753600000001
NCSU10_UNC4,17.125464779444307,0.75,3,0.09542086103539962,37.015970688789885,15,0.06825753600000001
NCSU10_UNC8,15.495295894618195,0.6363636363636364,3,0.10551587664521597,37.068273191015415,25,0.06825753600000001
NCSU11_NCSU2,18.424721289086268,0.75,2,0.05628626858017364,0.8557670214198025,40,0
NCSU11_NCSU3,17.639621189885872,0.7,0,0.06577388575275799,0.7931675668279455,40,0
NCSU11_NCSU9,12.087093086082582,0.375,0,0.03813191873100183,0.6251634785034399,45,0
NCSU11_UNC13,16.188813976102782,0.4545454545454546,1,0.050722882593785656,36.97023649230014,10,0.06825753600000001
NCSU11_UNC14,21.140712693797337,0.6923076923076923,0,0.056144080975862216,36.93360101354003,20,0.06825753600000001
NCSU11_UNC3,13.817897058357255,0.5555555555555556,0,0.04522199060385775,37.00680853249241,20,0.06825753600000001
NCSU11_UNC4,17.2603175318297,0.6666666666666667,3,0.062285207023526835,36.98589254563385,40,0.06825753600000001
NCSU11_UNC8,13.77548458254975,0.4,3,0.07238022263334318,37.038137083761605,0,0.06825753600000001
NCSU2_NCSU3,12.89781748991128,0.6,2,0.009487617172584352,0.13659001561164044,0,0
NCSU2_NCSU9,14.26552362403882,0.6,2,0.01815434984917181,0.4572512469745342,5,0
NCSU2_UNC13,19.865011501803714,0.6153846153846154,1,0.005563385986387981,36.37756774116569,30,0.06825753600000001
NCSU2_UNC14,15.570502620636782,0.5,2,1.4218760431142384e-4,36.33872472649614,20,0.06825753600000001
NCSU2_UNC3,15.363696369108482,0.7272727272727273,2,0.011064277976315885,36.415605933506335,20,0.06825753600000001
NCSU2_UNC4,18.433902325500362,0.5833333333333333,1,0.005998938443353197,36.3944651038628,0,0.06825753600000001
NCSU2_UNC8,13.793217752532737,0.4545454545454546,1,0.016093954053169532,36.44498826962988,40,0.06825753600000001
NCSU3_NCSU9,14.632131553599402,0.6666666666666667,0,0.02764196702175616,0.5076134799627858,5,0
NCSU3_UNC13,20.545233861171205,0.7692307692307692,1,0.015051003158972334,36.51122027595943,30,0.06825753600000001
NCSU3_UNC14,18.585537281752238,0.6666666666666667,0,0.009629804776895776,36.47227509593296,20,0.06825753600000001
NCSU3_UNC3,14.391951956030235,0.6666666666666667,0,0.020551895148900236,36.549325092479435,20,0.06825753600000001
NCSU3_UNC4,18.488377990652243,0.75,3,0.0034886787292311558,36.528174207843776,0,0.06825753600000001
NCSU3_UNC8,16.798912389420767,0.6363636363636364,3,0.00660633688058518,36.57861824701187,40,0.06825753600000001
NCSU9_UNC13,13.491427696948552,0.4,1,0.012590963862783827,36.364960236205356,35,0.06825753600000001
NCSU9_UNC14,17.624893496942615,0.5454545454545454,0,0.018012162244860384,36.327767207744195,25,0.06825753600000001
NCSU9_UNC3,10.354910144941526,0.5,0,0.007090071872855923,36.40190615022756,25,0.06825753600000001
NCSU9_UNC4,12.878748486931597,0.5,3,0.024153288292525006,36.38093224725387,5,0.06825753600000001
NCSU9_UNC8,10.292497092946634,0.33333333333333337,3,0.03424830390234134,36.432741103657044,45,0.06825753600000001
UNC13_UNC14,15.341673466384366,0.33333333333333337,1,0.005421198382076557,0.1366162528066823,10,0
UNC13_UNC3,16.434430700493007,0.5454545454545454,1,0.005500891989927904,0.09470159435091448,10,0
UNC13_UNC4,18.59401812303463,0.5384615384615384,2,0.011562324429741177,0.07546324413889045,30,0
UNC13_UNC8,14.237344817857386,0.2727272727272727,2,0.021657340039557514,0.0734418295909604,10,0
UNC14_UNC3,19.176383717144365,0.6666666666666667,0,0.010922090372004463,0.23090147178893916,0,0
UNC14_UNC4,22.294221317226285,0.6428571428571428,3,0.006141126047664621,0.21197592698649426,20,0
UNC14_UNC8,16.67136234974784,0.41666666666666663,3,0.016236141657480958,0.14728946937161444,20,0
UNC3_UNC4,14.019382034641104,0.6363636363636364,3,0.017063216419669083,0.024902789161205627,20,0
UNC3_UNC8,15.341765744911818,0.6363636363636364,3,0.02715823202948542,0.11961051289138493,20,0
UNC4_UNC8,16.816322008471523,0.5,0,0.010095015609816337,0.11449547727438696,40,0
