"FoliageArthID","BeatSheetFK","CCGroup","Length","Quantity","PhotoURL","CCNotes","TaxonLevel","Taxon","TotalMass","NumberWeighed","TaxonID"
109191,133698,"beetle",2,1,NA,"Staphylinidae","family","Staphylinidae",0.5,1,113265
109192,133699,"other",2,12,NA,"Psocodea","order","Psocodea",3.6,12,998435
109192,133699,"other",2,12,NA,"Psocodea","order","Psocodea",3.6,12,998435
109193,133699,"bee",2,1,NA,NA,"family","Eurytomidae",0.4,1,154008
109193,133699,"bee",2,1,NA,NA,"family","Eurytomidae",0.4,1,154008
109194,133699,"bee",3,1,NA,"Lost, same as 2mm","order","Hymenoptera",NA,0,152741
109194,133699,"bee",3,1,NA,"Lost, same as 2mm","order","Hymenoptera",NA,0,152741
109195,133699,"beetle",3,2,NA,NA,"species","Microtonus sericans",2.1,2,1
109195,133699,"beetle",3,2,NA,NA,"species","Microtonus sericans",2.1,2,1
109201,133701,"beetle",2,1,NA,"Coccinellidae, larva","order","Coleoptera",0.5,1,109216
109201,133701,"beetle",2,1,NA,"Coccinellidae, larva","order","Coleoptera",0.5,1,109216
109202,133701,"beetle",4,1,NA,"Curculionidae","order","Coleoptera",4.9,1,109216
109202,133701,"beetle",4,1,NA,"Curculionidae","order","Coleoptera",4.9,1,109216
109203,133701,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
109203,133701,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
109204,133702,"other",2,8,NA,"Psocodea","order","Psocodea",3.4,8,998435
109204,133702,"other",2,8,NA,"Psocodea","order","Psocodea",3.4,8,998435
109206,133704,"other",2,8,NA,"Psocodea","order","Psocodea",1.5,8,998435
109206,133704,"other",2,8,NA,"Psocodea","order","Psocodea",1.5,8,998435
109207,133706,"truebugs",4,1,NA,"Miridae, lost","family","Miridae",NA,0,104419
109207,133706,"truebugs",4,1,NA,"Miridae, lost","family","Miridae",NA,0,104419
109208,133706,"other",2,9,NA,"Psocodea","order","Psocodea",3.3,9,998435
109208,133706,"other",2,9,NA,"Psocodea","order","Psocodea",3.3,9,998435
109209,133706,"beetle",2,2,NA,NA,"species","Microtonus sericans",1.7,2,1
109209,133706,"beetle",2,2,NA,NA,"species","Microtonus sericans",1.7,2,1
109213,133709,"other",2,12,NA,"Psocodea","order","Psocodea",1.6,12,998435
109213,133709,"other",2,12,NA,"Psocodea","order","Psocodea",1.6,12,998435
109214,133709,"spider",3,1,NA,"Salticidae","family","Salticidae",1.5,1,871537
109214,133709,"spider",3,1,NA,"Salticidae","family","Salticidae",1.5,1,871537
109215,133709,"spider",5,1,NA,"Salticidae","family","Salticidae",10.5,1,871537
109215,133709,"spider",5,1,NA,"Salticidae","family","Salticidae",10.5,1,871537
109216,133709,"beetle",3,2,NA,NA,"family","Chrysomelidae",7.3,2,114509
109216,133709,"beetle",3,2,NA,NA,"family","Chrysomelidae",7.3,2,114509
109224,133713,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.5,1,1
109224,133713,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.5,1,1
109225,133713,"other",2,2,NA,"Psocodea","order","Psocodea",0.2,2,998435
109225,133713,"other",2,2,NA,"Psocodea","order","Psocodea",0.2,2,998435
109233,133716,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.5,1,1
109233,133716,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.5,1,1
109234,133716,"truebugs",7,2,NA,NA,"subfamily","Emesinae",1.9,2,721722
109234,133716,"truebugs",7,2,NA,NA,"subfamily","Emesinae",1.9,2,721722
109235,133716,"other",2,3,NA,"Psocodea","order","Psocodea",0.8,3,998435
109235,133716,"other",2,3,NA,"Psocodea","order","Psocodea",0.8,3,998435
109236,133717,"truebugs",6,1,NA,NA,"subfamily","Emesinae",1.2,1,721722
109236,133717,"truebugs",6,1,NA,NA,"subfamily","Emesinae",1.2,1,721722
109237,133719,"truebugs",5,1,NA,"Lost","suborder","Heteroptera",NA,0,103358
109237,133719,"truebugs",5,1,NA,"Lost","suborder","Heteroptera",NA,0,103358
109238,133719,"grasshopper",2,2,NA,NA,"family","Gryllidae",0.7,2,102281
109238,133719,"grasshopper",2,2,NA,NA,"family","Gryllidae",0.7,2,102281
109239,133719,"leafhopper",2,2,NA,"Lost 1","superfamily","Fulgoroidea",2.6,1,109173
109239,133719,"leafhopper",2,2,NA,"Lost 1","superfamily","Fulgoroidea",2.6,1,109173
109559,133851,"beetle",2,2,NA,"Mordellidae","family","Mordellidae",1.5,2,114383
109559,133851,"beetle",2,2,NA,"Mordellidae","family","Mordellidae",1.5,2,114383
109560,133851,"fly",2,1,NA,NA,"family","Chironomidae",0,1,127917
109560,133851,"fly",2,1,NA,NA,"family","Chironomidae",0,1,127917
109561,133852,"fly",4,1,NA,NA,"family","Chironomidae",2.1,1,127917
109561,133852,"fly",4,1,NA,NA,"family","Chironomidae",2.1,1,127917
109562,133852,"beetle",2,1,NA,NA,"species","Microtonus sericans",0.9,1,1
109562,133852,"beetle",2,1,NA,NA,"species","Microtonus sericans",0.9,1,1
109563,133852,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.3,1,114383
109563,133852,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.3,1,114383
109564,133852,"ant",2,1,NA,NA,"genus","Crematogaster",0.3,1,574052
109564,133852,"ant",2,1,NA,NA,"genus","Crematogaster",0.3,1,574052
109565,133852,"leafhopper",2,1,NA,NA,"suborder","Auchenorrhyncha",0.3,1,109167
109565,133852,"leafhopper",2,1,NA,NA,"suborder","Auchenorrhyncha",0.3,1,109167
109566,133852,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
109566,133852,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
209566,133852,NA,2,1,NA,NA,"order","Hymenoptera",0.3,1,152741
209566,133852,NA,2,1,NA,NA,"order","Hymenoptera",0.3,1,152741
109567,133853,"beetle",2,1,NA,NA,"family","Melyridae",0.5,1,113869
109567,133853,"beetle",2,1,NA,NA,"family","Melyridae",0.5,1,113869
109568,133853,"other",12,1,NA,"Dermaptera","family","Forficulidae",14.9,1,102456
109568,133853,"other",12,1,NA,"Dermaptera","family","Forficulidae",14.9,1,102456
109569,133854,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",2.3,1,102281
109569,133854,"grasshopper",3,1,NA,"Gryllidae","family","Gryllidae",2.3,1,102281
109570,133854,"beetle",12,1,NA,"Elateridae","family","Elateridae",65.8,1,113879
109570,133854,"beetle",12,1,NA,"Elateridae","family","Elateridae",65.8,1,113879
109571,133855,"bee",2,1,NA,NA,"family","Braconidae",0,1,152867
109571,133855,"bee",2,1,NA,NA,"family","Braconidae",0,1,152867
109572,133855,"other",2,1,NA,"Collembola","order","Collembola",0.1,1,99237
109572,133855,"other",2,1,NA,"Collembola","order","Collembola",0.1,1,99237
109573,133855,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
109573,133855,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
109574,133856,"bee",2,1,NA,NA,"family","Braconidae",0.2,1,152867
109574,133856,"bee",2,1,NA,NA,"family","Braconidae",0.2,1,152867
109575,133856,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
109575,133856,"other",2,1,NA,"Psocodea","order","Psocodea",0.2,1,998435
109576,133857,"truebugs",4,1,NA,NA,"subfamily","Emesinae",0.5,1,721722
109576,133857,"truebugs",4,1,NA,NA,"subfamily","Emesinae",0.5,1,721722
109577,133857,"fly",2,1,NA,"Fuzzy wings, lost","family","Psychodidae",NA,0,125351
109577,133857,"fly",2,1,NA,"Fuzzy wings, lost","family","Psychodidae",NA,0,125351
109578,133858,"ant",3,8,NA,"Crematogaster","genus","Crematogaster",4.5,8,574052
109578,133858,"ant",3,8,NA,"Crematogaster","genus","Crematogaster",4.5,8,574052
109579,133858,"beetle",5,1,NA,NA,"genus","Isomira",9,1,4
109579,133858,"beetle",5,1,NA,NA,"genus","Isomira",9,1,4
109580,133859,"other",5,1,NA,"Trichoptera","order","Trichoptera",1.8,1,115095
109580,133859,"other",5,1,NA,"Trichoptera","order","Trichoptera",1.8,1,115095
109581,133859,"fly",4,1,NA,"Larva","family","Stratiomyidae",1.6,1,130150
109581,133859,"fly",4,1,NA,"Larva","family","Stratiomyidae",1.6,1,130150
109582,133859,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.1,1,1
109582,133859,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.1,1,1
109583,133859,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.7,1,574052
109583,133859,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.7,1,574052
109584,133860,"beetle",3,1,NA,NA,"family","Melyridae",2.6,1,113869
109584,133860,"beetle",3,1,NA,NA,"family","Melyridae",2.6,1,113869
109585,133860,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
109585,133860,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
109586,133861,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
109586,133861,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
109587,133862,"truebugs",3,1,NA,NA,"family","Miridae",0.8,1,104419
109587,133862,"truebugs",3,1,NA,NA,"family","Miridae",0.8,1,104419
109588,133865,"fly",5,1,NA,"Chironomidae","family","Chironomidae",2,1,127917
109588,133865,"fly",5,1,NA,"Chironomidae","family","Chironomidae",2,1,127917
109589,133865,"other",2,1,NA,"Psocodea","order","Psocodea",0.5,1,998435
109589,133865,"other",2,1,NA,"Psocodea","order","Psocodea",0.5,1,998435
109590,133866,"other",2,3,NA,"Psocodea","order","Psocodea",1.1,3,998435
109590,133866,"other",2,3,NA,"Psocodea","order","Psocodea",1.1,3,998435
109591,133866,"fly",2,1,NA,"Fuzzy wings","family","Psychodidae",NA,1,125351
109591,133866,"fly",2,1,NA,"Fuzzy wings","family","Psychodidae",NA,1,125351
109592,133866,"ant",3,1,NA,NA,"genus","Tapinoma",0.9,1,154243
109592,133866,"ant",3,1,NA,NA,"genus","Tapinoma",0.9,1,154243
109593,133867,"ant",3,1,NA,NA,"genus","Tapinoma",0.4,1,154243
109593,133867,"ant",3,1,NA,NA,"genus","Tapinoma",0.4,1,154243
109594,133867,"truebugs",3,1,NA,"Corythucha","genus","Corythucha",0.7,1,104215
109594,133867,"truebugs",3,1,NA,"Corythucha","genus","Corythucha",0.7,1,104215
109595,133868,"other",2,4,NA,"Psocodea","order","Psocodea",2.1,4,998435
109595,133868,"other",2,4,NA,"Psocodea","order","Psocodea",2.1,4,998435
109596,133868,"truebugs",2,1,NA,"Corythucha","genus","Corythucha",0.9,1,104215
109596,133868,"truebugs",2,1,NA,"Corythucha","genus","Corythucha",0.9,1,104215
109597,133869,"bee",3,1,NA,NA,"family","Pamphiliidae",0.6,1,152747
109597,133869,"bee",3,1,NA,NA,"family","Pamphiliidae",0.6,1,152747
109598,133869,"spider",4,1,NA,NA,"family","Thomisidae",8.6,1,871543
109598,133869,"spider",4,1,NA,NA,"family","Thomisidae",8.6,1,871543
109599,133870,"grasshopper",2,1,NA,"Gryllidae","family","Gryllidae",0.3,1,102281
109599,133870,"grasshopper",2,1,NA,"Gryllidae","family","Gryllidae",0.3,1,102281
109600,133870,"other",2,2,NA,"Psocodea","order","Psocodea",0.4,2,998435
109600,133870,"other",2,2,NA,"Psocodea","order","Psocodea",0.4,2,998435
109601,133871,"beetle",2,1,NA,NA,"family","Coccinellidae",1.5,1,114329
109601,133871,"beetle",2,1,NA,NA,"family","Coccinellidae",1.5,1,114329
109602,133871,"leafhopper",3,1,NA,NA,"suborder","Auchenorrhyncha",0.8,1,109167
109602,133871,"leafhopper",3,1,NA,NA,"suborder","Auchenorrhyncha",0.8,1,109167
109603,133871,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
109603,133871,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
109604,133872,"beetle",3,1,NA,NA,"family","Chrysomelidae",4.7,1,114509
109604,133872,"beetle",3,1,NA,NA,"family","Chrysomelidae",4.7,1,114509
109605,133873,"fly",2,2,NA,"Lost","order","Diptera",NA,0,118831
109605,133873,"fly",2,2,NA,"Lost","order","Diptera",NA,0,118831
109824,133979,"other",2,6,NA,"Psocodea","order","Psocodea",1.3,6,998435
109824,133979,"other",2,6,NA,"Psocodea","order","Psocodea",1.3,6,998435
109825,133979,"fly",4,1,NA,"Lost","order","Diptera",NA,0,118831
109825,133979,"fly",4,1,NA,"Lost","order","Diptera",NA,0,118831
109828,133982,"fly",2,3,NA,"Lost 1","order","Diptera",0.2,2,118831
109828,133982,"fly",2,3,NA,"Lost 1","order","Diptera",0.2,2,118831
109829,133982,"grasshopper",2,1,NA,NA,"family","Gryllidae",0.5,1,102281
109829,133982,"grasshopper",2,1,NA,NA,"family","Gryllidae",0.5,1,102281
109830,133982,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
109830,133982,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
109836,133985,"other",2,2,NA,"Psocodea","order","Psocodea",0.8,2,998435
109836,133985,"other",2,2,NA,"Psocodea","order","Psocodea",0.8,2,998435
109845,133991,"beetle",2,1,NA,NA,"family","Coccinellidae",2.1,1,114329
109845,133991,"beetle",2,1,NA,NA,"family","Coccinellidae",2.1,1,114329
109846,133991,"other",2,4,NA,"Psocodea","order","Psocodea",0.6,4,998435
109846,133991,"other",2,4,NA,"Psocodea","order","Psocodea",0.6,4,998435
109847,133992,"other",2,16,NA,"Psocodea","order","Psocodea",4.7,16,998435
109847,133992,"other",2,16,NA,"Psocodea","order","Psocodea",4.7,16,998435
109848,133992,"leafhopper",4,2,NA,NA,"family","Cicadellidae",2,2,109171
109848,133992,"leafhopper",4,2,NA,NA,"family","Cicadellidae",2,2,109171
109849,133992,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.5,1,1
109849,133992,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.5,1,1
109850,133992,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",1,1,114383
109850,133992,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",1,1,114383
109851,133995,"other",2,14,NA,"Psocodea","order","Psocodea",4.4,14,998435
109851,133995,"other",2,14,NA,"Psocodea","order","Psocodea",4.4,14,998435
109852,133995,"leafhopper",3,1,NA,NA,"family","Cicadellidae",1.7,1,109171
109852,133995,"leafhopper",3,1,NA,NA,"family","Cicadellidae",1.7,1,109171
109853,133996,"spider",2,1,NA,NA,"family","Araneidae",0.6,1,82737
109853,133996,"spider",2,1,NA,NA,"family","Araneidae",0.6,1,82737
109854,133996,"truebugs",3,1,NA,"Miridae","family","Miridae",3.8,1,104419
109854,133996,"truebugs",3,1,NA,"Miridae","family","Miridae",3.8,1,104419
109855,133996,"truebugs",4,1,NA,"Miridae","family","Miridae",4.9,1,104419
109855,133996,"truebugs",4,1,NA,"Miridae","family","Miridae",4.9,1,104419
109856,133996,"other",2,6,NA,"Psocodea","order","Psocodea",1.7,6,998435
109856,133996,"other",2,6,NA,"Psocodea","order","Psocodea",1.7,6,998435
109865,134001,"beetle",2,1,NA,NA,"species","Microtonus sericans",0.6,1,1
109865,134001,"beetle",2,1,NA,NA,"species","Microtonus sericans",0.6,1,1
109866,134001,"spider",2,1,NA,NA,"family","Thomisidae",0.6,1,871543
109866,134001,"spider",2,1,NA,NA,"family","Thomisidae",0.6,1,871543
109867,134001,"other",2,1,NA,"Lacewing larva","family","Aeolothripidae",0,1,103350
109867,134001,"other",2,1,NA,"Lacewing larva","family","Aeolothripidae",0,1,103350
109868,134001,"other",2,5,NA,"Psocodea","order","Psocodea",0.9,5,998435
109868,134001,"other",2,5,NA,"Psocodea","order","Psocodea",0.9,5,998435
109885,134007,"other",2,10,NA,"Psocodea","order","Psocodea",NA,10,998435
109885,134007,"other",2,10,NA,"Psocodea","order","Psocodea",NA,10,998435
109886,134007,"truebugs",5,1,NA,"Miridae","family","Miridae",8.2,1,104419
109886,134007,"truebugs",5,1,NA,"Miridae","family","Miridae",8.2,1,104419
109887,134007,"beetle",5,1,NA,"Coccinellidae","species","Harmonia axyridis",21.4,1,692602
109887,134007,"beetle",5,1,NA,"Coccinellidae","species","Harmonia axyridis",21.4,1,692602
109888,134007,"leafhopper",3,2,NA,NA,"family","Cicadellidae",1.9,2,109171
109888,134007,"leafhopper",3,2,NA,NA,"family","Cicadellidae",1.9,2,109171
109889,134007,"leafhopper",4,1,NA,NA,"family","Membracidae",9.3,1,109170
109889,134007,"leafhopper",4,1,NA,NA,"family","Membracidae",9.3,1,109170
109890,134007,"beetle",3,1,NA,NA,"family","Chrysomelidae",2.8,1,114509
109890,134007,"beetle",3,1,NA,NA,"family","Chrysomelidae",2.8,1,114509
109891,134007,"bee",3,1,NA,NA,"family","Eurytomidae",0.8,1,154008
109891,134007,"bee",3,1,NA,NA,"family","Eurytomidae",0.8,1,154008
109892,134007,"bee",2,2,NA,"Lost 1","family","Chalcididae",0,1,154021
109892,134007,"bee",2,2,NA,"Lost 1","family","Chalcididae",0,1,154021
209892,134007,NA,2,8,NA,NA,"order","Psocodea",1.4,8,998435
209892,134007,NA,2,8,NA,NA,"order","Psocodea",1.4,8,998435
109894,134010,"other",2,3,NA,"Psocodea","order","Psocodea",0.8,3,998435
109894,134010,"other",2,3,NA,"Psocodea","order","Psocodea",0.8,3,998435
109895,134010,"bee",3,2,NA,"Lost 1","family","Eulophidae",0.5,1,153770
109895,134010,"bee",3,2,NA,"Lost 1","family","Eulophidae",0.5,1,153770
109898,134012,"truebugs",5,1,NA,"Miridae","family","Miridae",4.4,1,104419
109898,134012,"truebugs",5,1,NA,"Miridae","family","Miridae",4.4,1,104419
109899,134012,"truebugs",5,1,NA,NA,"subfamily","Emesinae",1.6,1,721722
109899,134012,"truebugs",5,1,NA,NA,"subfamily","Emesinae",1.6,1,721722
109900,134012,"other",2,4,NA,"Psocodea","order","Psocodea",1.6,4,998435
109900,134012,"other",2,4,NA,"Psocodea","order","Psocodea",1.6,4,998435
109901,134012,"leafhopper",3,4,NA,NA,"family","Cicadellidae",5.9,4,109171
109901,134012,"leafhopper",3,4,NA,NA,"family","Cicadellidae",5.9,4,109171
109902,134012,"grasshopper",2,1,NA,NA,"family","Gryllidae",0.6,1,102281
109902,134012,"grasshopper",2,1,NA,NA,"family","Gryllidae",0.6,1,102281
109903,134013,"other",2,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
109903,134013,"other",2,1,NA,"Psocodea","order","Psocodea",0.3,1,998435
109905,134015,"other",2,2,NA,"Psocodea","order","Psocodea",0.6,2,998435
109905,134015,"other",2,2,NA,"Psocodea","order","Psocodea",0.6,2,998435
109927,134032,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.6,1,114383
109927,134032,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",0.6,1,114383
109928,134032,"beetle",4,1,NA,"Elateridae","family","Elateridae",3.2,1,113879
109928,134032,"beetle",4,1,NA,"Elateridae","family","Elateridae",3.2,1,113879
109948,134044,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.1,1,1
109948,134044,"beetle",3,1,NA,NA,"species","Microtonus sericans",1.1,1,1
109957,134046,"leafhopper",4,1,NA,NA,"family","Fulgoridae",1.8,1,109179
109957,134046,"leafhopper",4,1,NA,NA,"family","Fulgoridae",1.8,1,109179
109958,134046,"fly",4,1,NA,"Lost","order","Diptera",NA,0,118831
109958,134046,"fly",4,1,NA,"Lost","order","Diptera",NA,0,118831
109959,134047,"ant",8,1,NA,NA,"genus","Formica",13.1,1,154211
109959,134047,"ant",8,1,NA,NA,"genus","Formica",13.1,1,154211
109960,134047,"beetle",6,1,NA,"Cantharidae, lost","family","Cantharidae",NA,0,113837
109960,134047,"beetle",6,1,NA,"Cantharidae, lost","family","Cantharidae",NA,0,113837
109965,134052,"beetle",5,1,NA,NA,"genus","Isomira",7.3,1,4
109965,134052,"beetle",5,1,NA,NA,"genus","Isomira",7.3,1,4
109966,134052,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",1.7,1,114383
109966,134052,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",1.7,1,114383
110697,134414,"beetle",2,1,NA,"Coccinellidae","family","Coccinellidae",1.5,1,114329
110697,134414,"beetle",2,1,NA,"Coccinellidae","family","Coccinellidae",1.5,1,114329
110698,134414,"beetle",2,2,NA,"Mordellidae","family","Mordellidae",2.5,2,114383
110698,134414,"beetle",2,2,NA,"Mordellidae","family","Mordellidae",2.5,2,114383
110699,134414,"beetle",3,1,NA,NA,"genus","Ptilodactyla",0.9,1,114273
110699,134414,"beetle",3,1,NA,NA,"genus","Ptilodactyla",0.9,1,114273
110700,134414,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
110700,134414,"other",2,1,NA,"Psocodea","order","Psocodea",0,1,998435
110708,134419,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.5,1,113879
110708,134419,"beetle",6,1,NA,"Elateridae","family","Elateridae",10.5,1,113879
110709,134419,"beetle",5,1,NA,NA,"genus","Isomira",8.7,1,4
110709,134419,"beetle",5,1,NA,NA,"genus","Isomira",8.7,1,4
110710,134419,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",3.4,1,114383
110710,134419,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",3.4,1,114383
110711,134419,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
110711,134419,"other",2,1,NA,"Psocodea","order","Psocodea",0.1,1,998435
110712,134419,"spider",2,1,NA,NA,"family","Theridiidae",1.6,1,82740
110712,134419,"spider",2,1,NA,NA,"family","Theridiidae",1.6,1,82740
110714,134422,"bee",3,1,NA,"Lost","order","Hymenoptera",NA,0,152741
110714,134422,"bee",3,1,NA,"Lost","order","Hymenoptera",NA,0,152741
110715,134422,"truebugs",7,1,NA,NA,"subfamily","Emesinae",0.7,1,721722
110715,134422,"truebugs",7,1,NA,NA,"subfamily","Emesinae",0.7,1,721722
110716,134422,"beetle",3,2,NA,"Mordellidae","family","Mordellidae",7.5,2,114383
110716,134422,"beetle",3,2,NA,"Mordellidae","family","Mordellidae",7.5,2,114383
110717,134422,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",1.2,1,114383
110717,134422,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",1.2,1,114383
110718,134422,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
110718,134422,"other",2,1,NA,"Psocodea","order","Psocodea",0.4,1,998435
110719,134425,"beetle",3,1,NA,NA,"family","Chrysomelidae",2.9,1,114509
110719,134425,"beetle",3,1,NA,NA,"family","Chrysomelidae",2.9,1,114509
110726,134430,"ant",5,1,NA,NA,"genus","Camponotus",2.7,1,154194
110726,134430,"ant",5,1,NA,NA,"genus","Camponotus",2.7,1,154194
110730,134432,"beetle",3,2,NA,"Twice stabbed lady beetles","species","Chilocorus stigma",11.6,2,114345
110730,134432,"beetle",3,2,NA,"Twice stabbed lady beetles","species","Chilocorus stigma",11.6,2,114345
110731,134432,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.8,1,574052
110731,134432,"ant",3,1,NA,"Crematogaster","genus","Crematogaster",0.8,1,574052
110732,134432,"beetle",3,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
110732,134432,"beetle",3,1,NA,"Mordellidae, lost","family","Mordellidae",NA,0,114383
110749,134435,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",3.7,1,114383
110749,134435,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",3.7,1,114383
110750,134437,"beetle",6,1,NA,"Elateridae","family","Elateridae",9.9,1,113879
110750,134437,"beetle",6,1,NA,"Elateridae","family","Elateridae",9.9,1,113879
110756,134447,"beetle",3,1,NA,"Coccinellidae","family","Coccinellidae",0.6,1,114329
110756,134447,"beetle",3,1,NA,"Coccinellidae","family","Coccinellidae",0.6,1,114329
110757,134447,"truebugs",3,1,NA,NA,"family","Miridae",1,1,104419
110757,134447,"truebugs",3,1,NA,NA,"family","Miridae",1,1,104419
110758,134448,"ant",5,1,NA,NA,"genus","Ponera",1.6,1,574209
110758,134448,"ant",5,1,NA,NA,"genus","Ponera",1.6,1,574209
110767,134455,"beetle",6,1,NA,"Elateridae","family","Elateridae",8.5,1,113879
110767,134455,"beetle",6,1,NA,"Elateridae","family","Elateridae",8.5,1,113879
110768,134455,"leafhopper",2,1,NA,NA,"family","Cicadellidae",0.7,1,109171
110768,134455,"leafhopper",2,1,NA,NA,"family","Cicadellidae",0.7,1,109171
110769,134456,"truebugs",3,1,NA,NA,"family","Miridae",1.2,1,104419
110769,134456,"truebugs",3,1,NA,NA,"family","Miridae",1.2,1,104419
110773,134459,"beetle",7,1,NA,"Coccinellidae","species","Harmonia axyridis",63.2,1,692602
110773,134459,"beetle",7,1,NA,"Coccinellidae","species","Harmonia axyridis",63.2,1,692602
110774,134459,"beetle",5,1,NA,NA,"family","Curculionidae",7.9,1,114666
110774,134459,"beetle",5,1,NA,NA,"family","Curculionidae",7.9,1,114666
110775,134459,"other",2,3,NA,"Psocodea","order","Psocodea",0.4,3,998435
110775,134459,"other",2,3,NA,"Psocodea","order","Psocodea",0.4,3,998435
110776,134459,"bee",2,1,NA,NA,"family","Torymidae",0.2,1,153968
110776,134459,"bee",2,1,NA,NA,"family","Torymidae",0.2,1,153968
110783,134463,"truebugs",3,2,NA,"Corythucha","genus","Corythucha",1.8,2,104215
110783,134463,"truebugs",3,2,NA,"Corythucha","genus","Corythucha",1.8,2,104215
110797,134472,"beetle",7,1,NA,"Coccinellidae, larva","family","Coccinellidae",6.1,1,114329
110797,134472,"beetle",7,1,NA,"Coccinellidae, larva","family","Coccinellidae",6.1,1,114329
110811,134477,"beetle",7,1,NA,"Coccinellidae, larva","family","Coccinellidae",6.7,1,114329
110811,134477,"beetle",7,1,NA,"Coccinellidae, larva","family","Coccinellidae",6.7,1,114329
110819,134482,"leafhopper",11,1,NA,NA,"family","Membracidae",63,1,109170
110819,134482,"leafhopper",11,1,NA,NA,"family","Membracidae",63,1,109170
110820,134482,"other",2,1,NA,"Psocodea","order","Psocodea",0.6,1,998435
110820,134482,"other",2,1,NA,"Psocodea","order","Psocodea",0.6,1,998435
110839,134491,"beetle",3,2,NA,NA,"family","Chrysomelidae",9.4,2,114509
110839,134491,"beetle",3,2,NA,NA,"family","Chrysomelidae",9.4,2,114509
110840,134491,"truebugs",2,1,NA,NA,"family","Miridae",0.6,1,104419
110840,134491,"truebugs",2,1,NA,NA,"family","Miridae",0.6,1,104419
110841,134491,"truebugs",3,1,NA,"nymph","family","Miridae",1.8,1,104419
110841,134491,"truebugs",3,1,NA,"nymph","family","Miridae",1.8,1,104419
110842,134491,"other",2,3,NA,"Psocodea","order","Psocodea",0.4,3,998435
110842,134491,"other",2,3,NA,"Psocodea","order","Psocodea",0.4,3,998435
110863,134500,"beetle",5,1,NA,NA,"family","Curculionidae",5.7,1,114666
110863,134500,"beetle",5,1,NA,NA,"family","Curculionidae",5.7,1,114666
110864,134500,"fly",2,1,NA,NA,"suborder","Nematocera",0.2,1,118832
110864,134500,"fly",2,1,NA,NA,"suborder","Nematocera",0.2,1,118832
110865,134500,"bee",2,1,NA,"Lost","order","Hymenoptera",NA,0,152741
110865,134500,"bee",2,1,NA,"Lost","order","Hymenoptera",NA,0,152741
110979,134564,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",2,1,114383
110979,134564,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",2,1,114383
110980,134564,"spider",5,1,NA,NA,"family","Anyphaenidae",8.1,1,871515
110980,134564,"spider",5,1,NA,NA,"family","Anyphaenidae",8.1,1,871515
110981,134564,"other",3,2,NA,"Collembola","order","Collembola",1.2,2,99237
